"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"cest-25.1",0.000403365094103875,-0.756338859541266,0.164,0.372,1,"1","cest-25"
"cgp-1.1",0.000406491064484682,-0.483454102798064,0.082,0.297,1,"1","cgp-1"
"C05D11.13.1",0.000408660356152187,-0.412330606124342,0.049,0.251,1,"1","C05D11.13"
"rig-4.1",0.000410038474737361,-0.491511171884422,0.098,0.325,1,"1","rig-4"
"tln-1.1",0.000413195719295602,-0.597996561282911,0.115,0.325,1,"1","tln-1"
"abce-1.1",0.000414912387671991,-0.36683645236956,0.049,0.251,1,"1","abce-1"
"F31E8.4.1",0.000419680299189223,-0.439150876181231,0.082,0.297,1,"1","F31E8.4"
"pbo-4.1",0.000446765292089337,-1.84737306452617,0.098,0.3,1,"1","pbo-4"
"T10B5.3.1",0.000449356805193716,-0.50223757847748,0.148,0.384,1,"1","T10B5.3"
"unc-57.1",0.000452802452840997,-0.383550804581654,0.049,0.254,1,"1","unc-57"
"spop-1.1",0.000455629094998951,-0.367395036190613,0.049,0.254,1,"1","spop-1"
"symk-1.1",0.000510043622282113,-0.368461580508133,0.082,0.294,1,"1","symk-1"
"elt-7.1",0.000523155093001155,-0.527055941328976,0.115,0.337,1,"1","elt-7"
"mrps-27.1",0.000524823165600782,-0.364142058395525,0.049,0.251,1,"1","mrps-27"
"C15H9.5.1",0.000525400367385277,-0.325739923111681,0.049,0.257,1,"1","C15H9.5"
"cir-1.1",0.000536176262377017,-0.462080452005497,0.082,0.294,1,"1","cir-1"
"cth-2.1",0.000538173283440006,-0.451905902927335,0.082,0.297,1,"1","cth-2"
"jhdm-1.1",0.000538405375707027,-0.467886073686703,0.098,0.31,1,"1","jhdm-1"
"lst-2.1",0.000560457386875047,-0.390344698406582,0.082,0.291,1,"1","lst-2"
"ccr-4.1",0.000574763627080409,-0.34776622944168,0.066,0.266,1,"1","ccr-4"
"nath-10.1",0.000586633698876845,-0.402701904926566,0.082,0.3,1,"1","nath-10"
"ptrn-1.1",0.000597430927789283,-0.5125583841552,0.066,0.263,1,"1","ptrn-1"
"hgo-1.1",0.000608480658472019,-0.576662419604035,0.098,0.303,1,"1","hgo-1"
"grld-1.1",0.00062131936726933,-0.354338883365166,0.066,0.263,1,"1","grld-1"
"nova-1.1",0.000629302945330816,-0.399754620876229,0.082,0.3,1,"1","nova-1"
"spp-1.1",0.000640028043615253,-0.73138161624165,0.082,0.279,1,"1","spp-1"
"nac-2.1",0.000640054094987856,-0.603520914314661,0.082,0.279,1,"1","nac-2"
"K05C4.5.1",0.00064173577834466,-0.424396976025884,0.066,0.266,1,"1","K05C4.5"
"fat-3.1",0.000652703241662032,-0.499563444179155,0.098,0.31,1,"1","fat-3"
"fln-2.1",0.000664917247211856,-0.773469137277893,0.164,0.375,1,"1","fln-2"
"mrps-23.1",0.000672969354656878,-0.464102449590709,0.115,0.322,1,"1","mrps-23"
"cyn-6.1",0.000686605270689942,-0.531216645449246,0.131,0.334,1,"1","cyn-6"
"gly-3.1",0.00070814253767438,-0.383550804581654,0.066,0.26,1,"1","gly-3"
"egl-9.1",0.000718045978274884,-0.377880732840527,0.066,0.266,1,"1","egl-9"
"nkat-3.1",0.000746509249976115,-0.386760361057544,0.066,0.26,1,"1","nkat-3"
"dph-3.1",0.000765163550225775,-0.295786701010054,0.082,0.3,1,"1","dph-3"
"gbh-2.1",0.000789420914874467,-0.464762873058817,0.066,0.257,1,"1","gbh-2"
"sdc-2.1",0.000800698130631063,-0.499405987694317,0.082,0.285,1,"1","sdc-2"
"par-3.1",0.000804102727300986,-0.467967676392734,0.131,0.341,1,"1","par-3"
"sucg-1.1",0.000822847857622893,-0.374320103556743,0.082,0.279,1,"1","sucg-1"
"ufd-2.1",0.000839854192176385,-0.360881729231938,0.066,0.257,1,"1","ufd-2"
