"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"utx-1",2.47515901397554e-08,0.723511725629441,0.405,0.069,0.000242565583369602,"2","utx-1"
"ddi-1",2.50925354869272e-08,0.503551333444189,0.5,0.106,0.000245906847771886,"2","ddi-1"
"W01G7.4",2.53880487720373e-08,0.268425999020241,0.262,0.021,0.000248802877965965,"2","W01G7.4"
"memb-2",2.56949913455188e-08,0.712085743549073,0.31,0.037,0.000251810915186085,"2","memb-2"
"gon-14",2.60288586598628e-08,0.326639424646192,0.405,0.069,0.000255082814866655,"2","gon-14"
"T02C1.1",2.60441536255491e-08,0.58360574870791,0.357,0.053,0.000255232705530381,"2","T02C1.1"
"C16C10.2",2.60441536255491e-08,0.404621183124218,0.357,0.053,0.000255232705530381,"2","C16C10.2"
"cyl-1",2.62043127719909e-08,0.460986850108784,0.548,0.128,0.000256802265165511,"2","cyl-1"
"fcd-2",2.62761530234672e-08,0.31819452421611,0.262,0.021,0.000257506299629979,"2","fcd-2"
"C18A3.3",2.63829712013236e-08,0.562778039847552,0.452,0.096,0.000258553117772971,"2","C18A3.3"
"M03F8.3",2.68088429781395e-08,0.477614694179869,0.5,0.106,0.000262726661185767,"2","M03F8.3"
"Y54G11A.9",2.75005843429492e-08,0.302384517382346,0.357,0.053,0.000269505726560902,"2","Y54G11A.9"
"B0250.5",2.76236019464807e-08,0.541444283707213,0.452,0.096,0.000270711299075511,"2","B0250.5"
"uvs-1",2.8121117061438e-08,0.288145898880505,0.31,0.037,0.000275586947202092,"2","uvs-1"
"ZK430.7",2.88166025685722e-08,0.494144276968729,0.429,0.085,0.000282402705172008,"2","ZK430.7"
"hda-6",2.88708747493789e-08,1.14948339274748,0.381,0.064,0.000282934572543913,"2","hda-6"
"dnj-19",2.90828611592875e-08,0.45942797661951,0.881,0.298,0.000285012039361018,"2","dnj-19"
"mig-22",2.95082307570568e-08,0.499301577926416,0.405,0.069,0.000289180661419157,"2","mig-22"
"tba-1",3.04016671210548e-08,0.596612098214165,0.81,0.293,0.000297936337786337,"2","tba-1"
"snrp-40.1",3.06178221207068e-08,0.425420579942467,0.405,0.074,0.000300054656782927,"2","snrp-40.1"
"sacy-1",3.07688984078751e-08,0.262190927654679,0.31,0.037,0.000301535204397176,"2","sacy-1"
"lpd-2",3.23599982224331e-08,0.661069195656706,0.357,0.053,0.000317127982579845,"2","lpd-2"
"ZK809.3",3.24590079687622e-08,0.652329438674389,0.81,0.287,0.00031809827809387,"2","ZK809.3"
"hrpf-1",3.26404758417317e-08,0.535546902906302,0.476,0.101,0.000319876663248971,"2","hrpf-1"
"F25G6.1",3.26668080636113e-08,0.299297998339131,0.31,0.037,0.000320134719023391,"2","F25G6.1"
"atg-9",3.28420144139431e-08,0.49964667886345,0.381,0.064,0.000321851741256643,"2","atg-9"
"manf-11",3.35105058464614e-08,0.293875224633571,0.738,0.239,0.000328402957295322,"2","manf-1"
"mau-8",3.38498538523597e-08,0.304441965315969,0.452,0.09,0.000331728567753125,"2","mau-8"
"R186.8",3.43046080877362e-08,0.264081850351873,0.619,0.165,0.000336185159259815,"2","R186.8"
"mrpl-41",3.45746212765141e-08,0.701630787088299,0.381,0.064,0.000338831288509838,"2","mrpl-41"
"lias-11",3.52236067312937e-08,0.558274861810451,0.548,0.144,0.000345191345966678,"2","lias-1"
"lin-52",3.54738507984681e-08,0.25463059276115,0.381,0.064,0.000347643737824987,"2","lin-52"
"fib-11",3.57816775553256e-08,0.537021114677466,0.81,0.282,0.000350660440042191,"2","fib-1"
"mob-4",3.68012082248286e-08,0.56077758908154,0.524,0.122,0.00036065184060332,"2","mob-4"
"idh-1",3.75728603044566e-08,0.796795695535572,0.595,0.16,0.000368214030983675,"2","idh-1"
"gpx-1",3.7983479866645e-08,0.627582189119362,0.452,0.09,0.000372238102693121,"2","gpx-1"
"pup-2",3.80367237093985e-08,0.574667750068308,0.548,0.133,0.000372759892352106,"2","pup-2"
"ubc-12",3.80378450595038e-08,0.597233605572634,0.452,0.096,0.000372770881583137,"2","ubc-12"
"H06H21.11",3.9085871256289e-08,0.400562296760228,0.357,0.053,0.000383041538311632,"2","H06H21.11"
"C24H12.1",3.96833241998386e-08,0.452031262634076,0.548,0.128,0.000388896577158418,"2","C24H12.1"
"vgln-1",4.05907899800321e-08,0.349099053652437,0.905,0.309,0.000397789741804315,"2","vgln-1"
"F54D8.6",4.26375781657652e-08,0.423352661539146,0.476,0.101,0.000417848266024499,"2","F54D8.6"
"M70.5",4.27078158662583e-08,0.364528008211702,0.31,0.037,0.000418536595489331,"2","M70.5"
"wdr-12",4.30524013647311e-08,0.74185079610039,0.429,0.085,0.000421913533374365,"2","wdr-12"
"mrps-5",4.31700915358558e-08,0.275341083920282,0.405,0.074,0.000423066897051387,"2","mrps-5"
"pas-2",4.31747657907918e-08,1.12198508125989,0.381,0.069,0.00042311270474976,"2","pas-2"
"cpsf-4",4.4700652933889e-08,0.402694521266229,0.357,0.053,0.000438066398752113,"2","cpsf-4"
"swsn-6",4.49366015740307e-08,0.435181727066999,0.643,0.181,0.000440378695425501,"2","swsn-6"
"ZK973.11",4.58029741035082e-08,0.335758878523772,0.69,0.202,0.000448869146214381,"2","ZK973.11"
"nap-1",4.65161360861874e-08,0.690951077279578,0.738,0.245,0.000455858133644636,"2","nap-1"
"zfp-2",4.7284187831397e-08,0.322442576380619,0.429,0.085,0.000463385040747691,"2","zfp-2"
"ZC477.3",4.73674355861161e-08,0.522813711983349,0.405,0.08,0.000464200868743938,"2","ZC477.3"
