"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"C18A11.3.5",1.29093286754054e-19,1.07084930890616,0.905,0.33,1.76005787160477e-15,"5","C18A11.3"
"hum-4.5",1.32773147100535e-19,1.85717570267099,0.865,0.359,1.8102290875687e-15,"5","hum-4"
"F53A9.8",1.42168506001267e-19,3.10277039875623,0.27,0.024,1.93832541082127e-15,"5","F53A9.8"
"C15H9.9.3",1.60228819705438e-19,1.27743260559961,0.959,0.544,2.18455972786395e-15,"5","C15H9.9"
"C41G7.8.4",2.64180974838958e-19,2.02710466659423,0.757,0.277,3.60184341095435e-15,"5","C41G7.8"
"cest-35.1.3",2.6570937456312e-19,1.4411147288577,0.946,0.451,3.62268161279358e-15,"5","cest-35.1"
"Y105C5A.13",2.69012983981526e-19,3.14957026233135,0.405,0.071,3.66772302360413e-15,"5","Y105C5A.13"
"Y17D7C.2.1",2.99195702618128e-19,2.78654943403141,0.486,0.107,4.07923420949555e-15,"5","Y17D7C.2"
"C33H5.13.2",3.2186266352636e-19,1.28269319056635,1,0.747,4.38827555451839e-15,"5","C33H5.13"
"C25F9.10.2",3.44279170476613e-19,1.36694437609198,0.973,0.531,4.69390221027813e-15,"5","C25F9.10"
"F08B12.4.2",3.63617913635667e-19,1.48953115241949,0.946,0.534,4.95756663450869e-15,"5","F08B12.4"
"irg-1.4",3.69936607665754e-19,2.73694436426391,0.622,0.187,5.04371570891489e-15,"5","irg-1"
"fbxa-105.3",5.32263787967014e-19,1.87432263905456,0.838,0.371,7.25688448514227e-15,"5","fbxa-105"
"Y45G5AM.3.3",6.18016254126763e-19,2.43160772087664,0.676,0.23,8.42603360876428e-15,"5","Y45G5AM.3"
"T28F4.5.2",8.46445807286839e-19,1.56579184941909,1,0.866,1.15404421365488e-14,"5","T28F4.5"
"pcp-3.5",1.15709866851556e-18,1.29315008717903,0.959,0.468,1.57758832465411e-14,"5","pcp-3"
"asp-5.3",1.17187982851533e-18,1.26686255497679,0.973,0.583,1.59774095819781e-14,"5","asp-5"
"ttr-46.4",1.72319065930907e-18,1.2789773400703,0.986,0.536,2.34939814490199e-14,"5","ttr-46"
"ZK1055.7.2",2.18370310388189e-18,1.18511969517269,0.932,0.476,2.97726081183257e-14,"5","ZK1055.7"
"F37C4.5.1",2.6755993516919e-18,2.17557393371879,0.784,0.391,3.64791215609674e-14,"5","F37C4.5"
"spp-5.3",2.98143047477339e-18,1.10100032429084,1,0.639,4.06488230930605e-14,"5","spp-5"
"sox-4",3.2461653856949e-18,2.9717473795794,0.257,0.024,4.42582188685643e-14,"5","sox-4"
"glb-26",3.29658048525709e-18,2.62465210185769,0.459,0.1,4.49455783359951e-14,"5","glb-26"
"pqn-52.5",3.55438568297609e-18,1.31991522176797,0.892,0.364,4.84604944016961e-14,"5","pqn-52"
"F49E2.2.3",4.38654365658308e-18,1.38487528864774,0.973,0.534,5.98061362138537e-14,"5","F49E2.2"
"C49A9.9.2",5.99517131091709e-18,1.37575628420467,0.878,0.429,8.17381656530436e-14,"5","C49A9.9"
"gpcp-2.2",6.09281156459542e-18,2.52926014455493,0.622,0.211,8.3069392871694e-14,"5","gpcp-2"
"K05F1.10",9.09471132608526e-18,3.03872812352036,0.419,0.085,1.23997294219846e-13,"5","K05F1.10"
