"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"pgph-3",6.20236107428691e-08,1.0748501260937,0.642,0.396,0.000845629908868277,"0","pgph-3"
"trm-2A",6.31520672815871e-08,1.46798708151498,0.366,0.172,0.000861015285317158,"0","trm-2A"
"C47F8.7",6.6889759501663e-08,-2.02455367998204,0.142,0.383,0.000911974981045674,"0","C47F8.7"
"F16H6.10",6.79462650188567e-08,-2.23796691959729,0.172,0.385,0.000926379377267093,"0","F16H6.10"
"cpsf-2",7.05558883023334e-08,1.06509127718297,0.351,0.161,0.000961958981114014,"0","cpsf-2"
"hil-3",7.22229067679948e-08,1.27216788094681,0.41,0.202,0.00098468711087484,"0","hil-3"
"hpo-15",7.23171370032706e-08,1.09595933322035,0.545,0.354,0.000985971845902591,"0","hpo-15"
"mccc-1",7.32976744330185e-08,-2.57639605151023,0.097,0.323,0.000999340493219774,"0","mccc-1"
"znfx-1",7.6297412536387e-08,1.0988802485786,0.373,0.18,0.0010402389225211,"0","znfx-1"
"prx-14",7.71046211318795e-08,1.00485370066776,0.597,0.376,0.00105124440451204,"0","prx-14"
"unc-23",7.83746490805954e-08,-1.71530544114563,0.149,0.392,0.00106855996556484,"0","unc-23"
"stdh-1",8.3761184503385e-08,1.21304745724804,0.448,0.247,0.00114199998951915,"0","stdh-1"
"F08G2.7",8.38897491004227e-08,1.19324491599949,0.343,0.156,0.00114375283923516,"0","F08G2.7"
"ciao-1",8.41551727770092e-08,1.21654993284806,0.418,0.225,0.00114737162564174,"0","ciao-1"
"hum-2",9.07936482740032e-08,-1.78092494906447,0.231,0.46,0.00123788060056776,"0","hum-2"
"nrfl-1",9.49376823130363e-08,-1.31293354140911,0.791,0.714,0.00129438036065594,"0","nrfl-1"
"T02B11.8",9.61373102818062e-08,-2.4264418829305,0.09,0.305,0.00131073608838215,"0","T02B11.8"
"zig-11",9.66271465720459e-08,-2.68673797337219,0.119,0.331,0.00131741451636327,"0","zig-11"
"ZK1240.9",9.89203023051568e-08,1.6913095711313,0.254,0.099,0.00134867940162851,"0","ZK1240.9"
"faah-4",1.05995424383972e-07,1.13151196900394,0.388,0.198,0.00144514161605108,"0","faah-4"
"rfth-1",1.08377683695624e-07,1.07416555310447,0.291,0.117,0.00147762133950613,"0","rfth-1"
