32524
F01F1.2.1	36549401	36550262	36549227	1	4	82716	19021
F01F1.1b.2	36550336	36553240	36550262	1	7	82720	19020
F01F1.1b.1	36550336	36553277	36553240	1	7	82727	19020
F01F1.1a.1	36550353	36553277	36553277	1	8	82734	19020
F01F1.1c.1	36550673	36553275	36553277	1	7	82742	19020
F01F1.1c.2	36550692	36553275	36553277	1	7	82749	19020
F01F1.14.1	36553166	36553770	36553277	2	3	82756	19029
C28H8.5a.1	36555154	36556699	36553770	1	6	82759	18920
C28H8.5b.1	36555298	36556695	36556699	1	6	82765	18920
C28H8.7.1	36556600	36557840	36556699	2	4	82771	18922
C28H8.8.1	36557806	36559622	36557840	2	5	82775	18923
C28H8.6b.1	36560568	36565139	36559622	2	6	82780	18921
C28H8.6a.1	36561120	36566858	36565139	2	10	82786	18921
C28H8.6c.1	36561120	36566860	36566858	2	8	82796	18921
C28H8.9a.1	36574410	36576969	36566860	2	7	82804	18924
C28H8.9c.1	36574416	36576967	36576969	2	6	82811	18924
C28H8.9b.1	36574416	36577193	36576969	2	6	82817	18924
C28H8.4.2	36577896	36579082	36577193	1	4	82823	18919
C28H8.4.1	36577896	36579304	36579082	1	3	82827	18919
C28H8.3.1	36579547	36585576	36579304	1	10	82830	18918
C28H8.11a.1	36588475	36590802	36585576	2	7	82840	18925
C28H8.11c.1	36588557	36589108	36590802	2	2	82847	18925
C28H8.11b	36588557	36590798	36590802	2	6	82849	18925
C28H8.2.1	36591169	36595353	36590802	1	4	82855	18917
C28H8.2.2	36593412	36595354	36595353	1	3	82859	18917
C28H8.12.2	36595241	36596603	36595354	2	5	82862	17470
C28H8.12.1	36595243	36596601	36596603	2	5	82867	17470
C28H8.1.1	36596933	36597834	36596603	1	3	82872	18916
EGAP1.3.1	36597742	36603800	36597834	2	8	82875	17969
EGAP1.5a.1	36602568	36603635	36603800	1	2	82883	19935
EGAP1.5b.1	36602683	36603573	36603800	1	2	82885	19935
EGAP1.1.1	36606537	36608067	36603800	2	5	82887	19018
F25B5.4.2	36611101	36614688	36608067	1	6	82892	17933
F25B5.4.1	36611833	36614674	36614688	1	5	82898	17933
F25B5.5.1	36614680	36616971	36614688	2	8	82903	19087
F25B5.6b.1	36617062	36619558	36616971	2	5	82911	19088
F25B5.6a.1	36617064	36619580	36619558	2	4	82916	19088
F25B5.6c.1	36617226	36618990	36619580	2	4	82920	19088
F25B5.3b.1	36619730	36624382	36619580	1	4	82924	19086
F25B5.3e.1	36619748	36624378	36624382	1	5	82928	19086
F25B5.3a.1	36621287	36624375	36624382	1	4	82933	19086
F25B5.3d.1	36622712	36624386	36624382	1	4	82937	19086
F25B5.3c.1	36622944	36624068	36624386	1	3	82941	19086
F25B5.7a.1	36624404	36629093	36624386	2	7	82944	19089
F25B5.7c.1	36624557	36626763	36629093	2	4	82951	19089
F25B5.7b.1	36624893	36629091	36629093	2	3	82955	19089
F25B5.7d.1	36625885	36629062	36629093	2	5	82958	19089
F25B5.2b.1	36629569	36633169	36629093	1	11	82963	19085
F25B5.2a.1	36629626	36633172	36633169	1	11	82974	19085
F25B5.2b.2	36630071	36633169	36633172	1	10	82985	19085
F25B5.2a.2	36630111	36633172	36633172	1	10	82995	19085
F25B5.1a.1	36637260	36642357	36633172	1	13	83005	19084
F25B5.1b.1	36637260	36642358	36642357	1	14	83018	19084
T04C9.4a.1	36642374	36644510	36642358	2	3	83032	17639
T04C9.4d.1	36642374	36644512	36644510	2	3	83035	17639
T04C9.4b.1	36642375	36644510	36644512	2	3	83038	17639
T04C9.4c.1	36642382	36644510	36644512	2	4	83041	17639
T04C9.4c.2	36642384	36645902	36644512	2	5	83045	17639
T04C9.4a.2	36642386	36644512	36645902	2	2	83050	17639
T04C9.4a.3	36642577	36644512	36645902	2	3	83052	17639
T04C9.6a.4	36647628	36650712	36645902	2	9	83055	17515
T04C9.6a.2	36647628	36651176	36650712	2	10	83064	17515
T04C9.6a.3	36647628	36652273	36651176	2	10	83074	17515
T04C9.6a.1	36647628	36652973	36652273	2	10	83084	17515
T04C9.6b.1	36647703	36652163	36652973	2	10	83094	17515
T04C9.3.1	36656487	36656705	36652973	1	1	83104	19360
T04C9.2.1	36662727	36663077	36656705	1	1	83105	19359
T04C9.1b.1	36664060	36677216	36663077	1	16	83106	19358
T04C9.1a.1	36664066	36677216	36677216	1	15	83122	19358
T04C9.1c.1	36673554	36677216	36677216	1	7	83137	19358
ZK328.4.1	36677191	36679931	36677216	2	7	83144	19700
ZK328.2.1	36680407	36683687	36679931	1	5	83151	17490
ZK328.5b.1	36684294	36690409	36683687	2	10	83156	17684
ZK328.5a.1	36687020	36690409	36690409	2	6	83166	17684
ZK328.5c.1	36687020	36690409	36690409	2	6	83172	17684
ZK328.1b.1	36691006	36695506	36690409	1	14	83178	17451
ZK328.1a.1	36691012	36695832	36695506	1	14	83192	17451
ZK328.8a.1	36695805	36699379	36695832	2	6	83206	17897
ZK328.8b.1	36695937	36699171	36699379	2	5	83212	17897
ZK328.6.1	36699637	36701430	36699379	2	5	83217	19701
ZK328.7a.1	36703410	36710317	36701430	2	15	83222	19702
ZK328.7b.1	36704653	36710280	36710317	2	13	83237	19702
F40H6.4.1	36716462	36717828	36710317	2	2	83250	17900
F40H6.5.1	36719756	36726653	36717828	2	20	83252	19140
F40H6.1.1	36727917	36729291	36726653	1	4	83272	19139
C05D10.2a.1	36738704	36742933	36729291	1	10	83276	18835
C05D10.2b	36738738	36742639	36742933	1	10	83286	18835
C05D10.2c	36738738	36742639	36742933	1	10	83296	18835
C05D10.1a.1	36751410	36755595	36742933	1	6	83306	18834
C05D10.1b.1	36753012	36755595	36755595	1	5	83312	18834
C05D10.1c.1	36753650	36755277	36755595	1	4	83317	18834
C05D10.3a.1	36755467	36758602	36755595	2	12	83321	18836
C05D10.3b.1	36755605	36757506	36758602	2	9	83333	18836
C05D10.4b.1	36759530	36766389	36758602	2	11	83342	18837
C05D10.4a.1	36759535	36773709	36766389	2	12	83353	18837
C05D10.4c.1	36759753	36761791	36773709	2	8	83365	18837
T17E9.2a.1	36785329	36787178	36773709	2	4	83373	19393
T17E9.2b.1	36785399	36787178	36787178	2	4	83377	19393
T17E9.2c	36785629	36787162	36787178	2	3	83381	19393
T17E9.1b.1	36789467	36794914	36787178	1	11	83384	17585
T17E9.1a.1	36789474	36794912	36794914	1	11	83395	17585
Y42G9A.4a.1	36794870	36807123	36794914	2	12	83406	19506
Y42G9A.4c.2	36794894	36807125	36807123	2	11	83418	19506
Y42G9A.4b.1	36794996	36803951	36807125	2	11	83429	19506
Y42G9A.4b.2	36794996	36807125	36807125	2	12	83440	19506
Y42G9A.4c.1	36795154	36802594	36807125	2	10	83452	19506
Y42G9A.4d.1	36795692	36806986	36807125	2	11	83462	19506
Y42G9A.6a.1	36812806	36820444	36807125	2	11	83473	19507
Y42G9A.6b.1	36812970	36815168	36820444	2	7	83484	19507
Y42G9A.3b.1	36817105	36818912	36820444	1	4	83491	19505
Y42G9A.3a.1	36817106	36818912	36820444	1	5	83495	19505
Y42G9A.2.1	36819033	36819894	36820444	1	2	83500	19504
Y42G9A.1.1	36820808	36825787	36820444	1	8	83502	19503
F42A10.3.1	36825691	36828605	36825787	2	4	83510	19142
F42A10.2a.1	36830300	36835436	36828605	1	11	83514	17669
F42A10.2b.1	36830336	36835432	36835436	1	12	83525	17669
F42A10.2c.1	36830726	36834473	36835436	1	10	83537	17669
F42A10.9.1	36835420	36842024	36835436	1	5	83547	19753
F42A10.4a.1	36835753	36839394	36842024	2	6	83552	17489
F42A10.4b.1	36835753	36839394	36842024	2	5	83558	17489
F42A10.5.2	36842066	36844324	36842024	2	4	83563	19143
F42A10.5.1	36842069	36843647	36844324	2	3	83567	19143
F42A10.1.1	36844250	36847018	36844324	1	5	83570	19141
F42A10.1.2	36844443	36847038	36847018	1	4	83575	19141
F42A10.6.1	36847004	36847708	36847038	2	4	83579	19144
F42A10.7.1	36848763	36849533	36847708	2	2	83583	19145
F42A10.8.1	36851809	36854065	36849533	2	10	83585	17659
C23G10.5.1	36861957	36862928	36854065	1	3	83595	18892
C23G10.6.1	36862963	36865427	36862928	2	7	83598	18893
C23G10.7b.1	36866828	36869261	36865427	2	10	83605	18894
C23G10.7c.1	36866831	36869261	36869261	2	10	83615	18894
C23G10.4b.1	36870031	36873441	36869261	1	7	83625	17791
C23G10.4a.1	36870033	36873379	36873441	1	6	83632	17791
C23G10.8.1	36873469	36877058	36873441	2	11	83638	18895
C23G10.3.1	36877650	36878812	36877058	1	5	83649	17796
C23G10.2b.1	36878911	36879987	36878812	1	5	83654	18891
C23G10.2a.2	36878911	36880047	36879987	1	5	83659	18891
C23G10.2a.1	36879057	36879987	36880047	1	5	83664	18891
C23G10.2c.1	36879279	36879943	36880047	1	4	83669	18891
C23G10.1b.1	36880131	36883674	36880047	1	8	83673	18890
C23G10.1a.1	36881470	36883751	36883674	1	8	83681	18890
C23G10.10.1	36883917	36884862	36883751	2	3	83689	18896
C23G10.11.1	36886011	36886423	36884862	2	2	83692	18897
C23G10.11.2	36886012	36886412	36886423	2	2	83694	18897
T12A2.16b.2	36888263	36895291	36886423	1	5	83696	17563
T12A2.16b.1	36891384	36895286	36895291	1	4	83701	17563
T12A2.16a.1	36891419	36895191	36895291	1	4	83705	17563
T12A2.15.2	36895274	36900249	36895291	2	18	83709	19373
T12A2.15.3	36895274	36901817	36900249	2	19	83727	19373
T12A2.15.1	36895283	36900250	36901817	2	18	83746	19373
T12A2.21.1	36904350	36907596	36901817	2	4	83764	19964
T12A2.3.1	36911675	36912295	36907596	1	1	83768	19370
T12A2.7.1	36915519	36916675	36912295	2	5	83769	19371
T12A2.8.1	36916773	36919005	36916675	2	10	83774	19372
T12A2.2.2	36919484	36922444	36919005	1	6	83784	19369
T12A2.2.1	36919489	36922454	36922444	1	5	83790	19369
T12A2.1.1	36922658	36942130	36922454	1	9	83795	19368
T12A2.9.1	36924400	36925684	36942130	2	3	83804	17858
T12A2.10.1	36926306	36927622	36942130	2	4	83807	17859
C18F10.4.1	36927795	36929209	36942130	2	5	83811	17851
C18F10.5.1	36929437	36931062	36942130	2	5	83816	17852
T12A2.12.1	36931063	36932932	36942130	2	5	83821	17854
T12A2.11.2	36933170	36934820	36942130	2	4	83826	17855
T12A2.11.1	36933170	36935394	36942130	2	6	83830	17855
T12A2.13.1	36935307	36936858	36942130	2	4	83836	17856
C18F10.8.1	36937331	36939008	36942130	2	5	83840	17857
C18F10.6.1	36939928	36941224	36942130	2	5	83845	17853
C18F10.2.1	36944015	36946873	36942130	1	7	83850	18886
C18F10.7a.1	36946895	36949198	36946873	2	8	83857	18887
C18F10.7b.1	36948444	36949198	36949198	2	4	83865	18887
F47D12.4c.1	36951227	36953264	36949198	1	5	83869	17561
F47D12.4a.1	36951230	36953285	36953264	1	5	83874	17561
F47D12.4b.1	36951268	36953261	36953285	1	5	83879	17561
F47D12.5.1	36953227	36956837	36953285	2	8	83884	19168
F47D12.6.1	36957471	36958142	36956837	2	3	83892	19169
F47D12.7.1	36964094	36966869	36958142	2	13	83895	19170
F47D12.3.1	36969308	36970221	36966869	1	2	83908	19167
F47D12.9a.2	36970177	36974227	36970221	2	7	83910	19171
F47D12.9a.1	36970179	36973354	36974227	2	6	83917	19171
F47D12.9b.2	36970180	36973207	36974227	2	5	83923	19171
F47D12.9b.1	36970182	36972396	36974227	2	4	83928	19171
F47D12.1b.1	36980213	36991720	36974227	1	11	83932	17521
F47D12.1c.1	36980223	36991717	36991720	1	11	83943	17521
F47D12.1a.1	36980225	36991703	36991720	1	12	83954	17521
F47D12.1d.1	36980268	36986270	36991720	1	5	83966	17521
F47D12.1e.1	36988293	36991716	36991720	1	6	83971	17521
C56G2.5.1	36992023	36995086	36991720	2	8	83977	18998
C56G2.4.1	37002579	37006686	36995086	1	7	83985	18997
C56G2.6a.2	37009355	37010816	37006686	2	5	83992	17602
C56G2.6c.1	37009356	37010802	37010816	2	5	83997	17602
C56G2.6a.1	37009358	37010679	37010816	2	4	84002	17602
C56G2.6b.1	37009445	37010802	37010816	2	5	84006	17602
C56G2.7b.1	37010960	37012775	37010816	2	4	84011	18999
C56G2.7a.1	37010962	37012772	37012775	2	3	84015	18999
C56G2.9.1	37013238	37014176	37012775	2	5	84018	19000
C56G2.3.1	37017128	37019257	37014176	1	4	84023	18996
C56G2.3.2	37017132	37019257	37019257	1	3	84027	18996
C56G2.22.1	37017295	37017336	37019257	1	1	84030	19944
C56G2.1a.1	37024231	37037506	37019257	1	15	84031	18995
C56G2.1c.1	37024329	37036266	37037506	1	14	84046	18995
C56G2.1d.1	37024329	37036266	37037506	1	15	84060	18995
C56G2.1e.1	37025247	37037508	37037506	1	14	84075	18995
C56G2.1b.1	37033827	37037507	37037508	1	6	84089	18995
C56G2.15.1	37037429	37038746	37037508	2	4	84095	19001
C16A3.8.1	37038889	37044751	37038746	1	14	84099	18884
C16A3.9.1	37044944	37045844	37044751	2	3	84113	17798
C16A3.7.1	37046226	37050020	37045844	1	6	84116	17982
C16A3.6.2	37050059	37051518	37050020	1	4	84122	18883
C16A3.6.1	37050296	37051516	37051518	1	3	84126	18883
C16A3.5.1	37051619	37052364	37051518	1	2	84129	18882
C16A3.4.1	37052481	37053843	37052364	1	3	84131	18881
C16A3.3.1	37054399	37060257	37053843	1	8	84134	17597
C16A3.2.1	37060680	37061688	37060257	1	4	84142	18880
C16A3.1c.1	37061791	37064686	37061688	1	8	84146	18879
C16A3.1b.1	37061791	37064690	37064686	1	8	84154	18879
C16A3.1a.1	37061793	37064691	37064690	1	8	84162	18879
C16A3.10.2	37065083	37067029	37064691	2	7	84170	18885
C16A3.10.1	37065085	37066782	37067029	2	6	84177	18885
C05D11.4.1	37077976	37080880	37067029	1	8	84183	17600
C05D11.5.1	37080867	37082861	37080880	2	5	84191	18839
C05D11.6c.1	37082425	37086503	37082861	2	10	84196	17658
C05D11.6a.1	37082427	37086495	37086503	2	9	84206	17658
C05D11.6b.1	37082663	37085800	37086503	2	9	84215	17658
C05D11.6a.2	37083095	37085840	37086503	2	7	84224	17658
C05D11.7a.1	37086619	37090304	37086503	2	8	84231	18840
C05D11.7b.1	37086621	37090306	37090304	2	7	84239	18840
C05D11.8.1	37091617	37098152	37090306	2	8	84246	18841
C05D11.9.1	37098373	37101781	37098152	2	10	84254	18842
C05D11.10.1	37101889	37102645	37101781	2	3	84264	18843
C05D11.3.1	37103025	37103992	37102645	1	3	84267	17887
C05D11.2.1	37104086	37107349	37103992	1	10	84270	17888
C05D11.1.1	37107455	37110811	37107349	1	6	84280	18838
C05D11.11a.3	37110992	37113847	37110811	2	6	84286	17629
C05D11.11a.1	37110995	37112714	37113847	2	4	84292	17629
C05D11.11a.2	37111000	37113669	37113847	2	5	84296	17629
C05D11.11b.1	37111109	37113662	37113847	2	5	84301	17629
C05D11.13a.2	37113886	37114987	37113847	2	2	84306	18844
C05D11.13b.2	37113899	37114821	37114987	2	2	84308	18844
C05D11.13b.1	37113904	37115433	37114987	2	3	84310	18844
C05D11.13a.1	37113923	37115433	37115433	2	3	84313	18844
C05D11.12.1	37115540	37117754	37115433	2	4	84316	17598
T26A5.6.1	37118978	37121543	37117754	2	8	84320	19432
T26A5.7a.1	37121639	37123219	37121543	2	4	84328	17816
T26A5.7b.2	37121642	37122908	37123219	2	3	84332	17816
T26A5.7b.1	37121642	37123225	37123219	2	4	84335	17816
T26A5.5b.1	37125330	37128146	37123225	1	8	84339	19431
T26A5.5a.1	37125330	37130861	37128146	1	13	84347	19431
T26A5.5c.1	37128293	37130251	37130861	1	6	84360	19431
T26A5.4.1	37130967	37133069	37130861	1	6	84366	19430
T26A5.8.1	37133063	37133703	37133069	2	3	84372	19433
T26A5.9.1	37133810	37134626	37133703	2	2	84375	17469
T26A5.3.1	37136069	37138053	37134626	1	8	84377	17881
T26A5.2a.1	37138152	37142426	37138053	1	11	84385	19429
T26A5.2f.1	37138184	37142138	37142426	1	11	84396	19429
T26A5.2g.1	37138184	37142138	37142426	1	11	84407	19429
T26A5.2h.1	37138184	37142138	37142426	1	11	84418	19429
T26A5.2b.1	37139125	37142138	37142426	1	10	84429	19429
T26A5.2d.1	37139125	37142138	37142426	1	10	84439	19429
T26A5.2e.1	37139125	37142138	37142426	1	10	84449	19429
T26A5.2c.1	37139125	37142492	37142426	1	10	84459	19429
T26A5.1.1	37142598	37146093	37142492	1	11	84469	17984
F23F12.9b.1	37149802	37152090	37146093	1	3	84480	19075
F23F12.9a.1	37149808	37152076	37152090	1	4	84483	19075
F23F12.8.1	37154065	37160161	37152090	1	11	84487	19074
F23F12.6.1	37160640	37162129	37160161	1	3	84498	17803
F23F12.10.1	37162215	37163754	37162129	2	5	84501	17845
F23F12.13.1	37166520	37169060	37163754	1	9	84506	19808
F23F12.4.1	37169323	37170957	37169060	1	3	84515	19073
F23F12.3.1	37171361	37178919	37170957	1	10	84518	19072
F23F12.12.1	37178979	37180346	37178919	1	2	84528	19076
K03F8.2.1	37180292	37185620	37180346	2	13	84530	17334
C09E7.10.1	37189254	37190896	37185620	2	4	84543	19781
C09E7.3.1	37194898	37196504	37190896	2	3	84547	17693
C09E7.2.1	37199049	37201364	37196504	1	5	84550	17729
C09E7.11.1	37202246	37202869	37201364	1	2	84555	19958
C09E7.1.1	37203794	37204666	37202869	1	4	84557	18864
C09E7.4.1	37205335	37207842	37204666	2	11	84561	18865
C09E7.7a.2	37217567	37222083	37207842	2	18	84572	18866
C09E7.7a.1	37217569	37222090	37222083	2	17	84590	18866
C09E7.7b.1	37217578	37222089	37222090	2	17	84607	18866
C09E7.7c.1	37217757	37221673	37222090	2	16	84624	18866
C09E7.8a.1	37224474	37229434	37222090	2	18	84640	18867
C09E7.8b.1	37224547	37227753	37229434	2	12	84658	18867
F27B3.6.1	37248665	37249452	37229434	2	2	84670	19108
F27B3.8.1	37250545	37250724	37249452	1	1	84672	19807
F27B3.2a.1	37252732	37257427	37250724	1	12	84673	17335
F27B3.2b.1	37252774	37257396	37257427	1	11	84685	17335
F27B3.2c.1	37254358	37257396	37257427	1	11	84696	17335
F27B3.2d.1	37254358	37257396	37257427	1	10	84707	17335
F20H11.5.1	37258711	37260245	37257427	1	6	84717	19065
F20H11.1.1	37260220	37263022	37260245	2	8	84723	19063
F20H11.2.1	37263372	37272020	37263022	2	15	84731	17601
F20H11.3.1	37277391	37278953	37272020	2	4	84746	17624
F20H11.4.1	37279469	37281302	37278953	1	8	84750	19064
Y40D12A.3.1	37281669	37283408	37281302	1	4	84758	17863
Y40D12A.2.1	37283375	37285996	37283408	1	10	84762	19502
Y40D12A.1a.1	37286261	37290898	37285996	1	13	84772	19501
Y40D12A.1b.1	37286278	37287377	37290898	1	7	84785	19501
C13B9.2.3	37291099	37293598	37290898	1	4	84792	18871
C13B9.2.2	37291099	37293602	37293598	1	5	84796	18871
C13B9.2.1	37291101	37294140	37293602	1	5	84801	18871
C13B9.3.1	37293547	37295819	37294140	2	5	84806	18872
C13B9.4c.2	37303684	37322930	37295819	2	17	84811	18873
C13B9.4a.3	37303688	37309695	37322930	2	14	84828	18873
C13B9.4a.1	37303688	37321872	37322930	2	15	84842	18873
C13B9.4a.2	37303688	37322930	37322930	2	17	84857	18873
C13B9.4b.3	37303688	37322930	37322930	2	17	84874	18873
C13B9.4d.1	37303689	37321872	37322930	2	15	84891	18873
C13B9.4c.3	37303690	37309695	37322930	2	14	84906	18873
C13B9.4e.1	37303690	37321878	37322930	2	14	84920	18873
C13B9.4d.2	37303701	37309695	37322930	2	14	84934	18873
C13B9.4c.1	37303730	37321872	37322930	2	15	84948	18873
C13B9.4b.2	37303731	37309693	37322930	2	14	84963	18873
C13B9.4b.1	37303734	37321872	37322930	2	15	84977	18873
C13B9.4d.3	37304773	37309695	37322930	2	13	84992	18873
F37A4.7d.1	37346607	37374627	37322930	1	20	85005	17763
F37A4.7a.2	37346644	37374845	37374627	1	20	85025	17763
F37A4.7a.1	37361854	37374845	37374845	1	18	85045	17763
F37A4.7c.1	37361936	37374627	37374845	1	18	85063	17763
F37A4.7a.3	37366420	37374845	37374845	1	18	85081	17763
F37A4.7b.1	37366516	37374627	37374845	1	18	85099	17763
F37A4.8.1	37374835	37380947	37374845	2	11	85117	17581
F37A4.6.1	37376662	37378045	37380947	1	5	85128	19120
F37A4.5.1	37382737	37384038	37380947	1	4	85133	19119
F37A4.4.1	37384413	37388872	37384038	1	10	85137	19118
F37A4.3.1	37389417	37391350	37388872	1	6	85147	19117
F37A4.9.1	37391262	37393105	37391350	2	8	85153	19121
F37A4.2.1	37393301	37394130	37393105	1	3	85161	19116
F37A4.1.1	37394236	37396571	37394130	1	9	85164	19115
F37A4.1.2	37394239	37396571	37396571	1	9	85173	19115
Y102E9.2b.1	37396636	37398905	37396571	1	8	85182	19657
Y102E9.2a.1	37396636	37398906	37398905	1	8	85190	19657
Y102E9.5b.1	37398845	37401118	37398906	2	6	85198	19805
Y102E9.5a.1	37398845	37401132	37401118	2	5	85204	19805
Y102E9.1b.1	37401647	37404783	37401132	1	7	85209	17691
Y102E9.1a.4	37401656	37404783	37404783	1	8	85216	17691
Y102E9.1c.1	37402081	37404693	37404783	1	7	85224	17691
Y102E9.1a.1	37402501	37404782	37404783	1	7	85231	17691
Y102E9.1a.2	37403010	37404777	37404783	1	6	85238	17691
Y102E9.1a.3	37403016	37404777	37404783	1	6	85244	17691
Y102E9.3.1	37404839	37405367	37404783	2	2	85250	19658
Y102E9.6.1	37406725	37407513	37405367	2	2	85252	19806
K07E12.2.1	37408118	37408653	37407513	1	2	85254	19267
K07E12.1.1	37417155	37465611	37408653	1	48	85256	17467
R05H11.1.1	37466473	37468621	37465611	1	5	85304	19307
R05H11.2.1	37469144	37471050	37468621	1	5	85309	19308
R05H11.2.2	37469146	37471047	37471050	1	6	85314	19308
R05H11.2.3	37469214	37471336	37471050	1	6	85320	19308
F28F5.3c.1	37473635	37486625	37471336	1	19	85326	19109
F28F5.3a.1	37477379	37486802	37486625	1	16	85345	19109
F28F5.3b.1	37478427	37486810	37486802	1	15	85361	19109
F28F5.4.1	37487458	37487880	37486810	2	2	85376	19759
F28F5.6.1	37488164	37490219	37487880	2	3	85378	19110
R13F6.4e.1	37491782	37517630	37490219	1	19	85381	17884
R13F6.4f.1	37494177	37517630	37517630	1	17	85400	17884
R13F6.4a.2	37501233	37518244	37517630	1	16	85417	17884
R13F6.4d.1	37501239	37517630	37518244	1	16	85433	17884
R13F6.4a.1	37504681	37518130	37518244	1	13	85449	17884
R13F6.4c.1	37514832	37517462	37518244	1	2	85462	17884
R13F6.5.1	37518174	37519906	37518244	2	6	85464	19328
R13F6.3.2	37521232	37524050	37519906	1	7	85470	17864
R13F6.3.1	37522101	37523977	37524050	1	6	85477	17864
R13F6.6b.1	37523948	37527656	37524050	2	10	85483	17963
R13F6.6a.1	37523953	37527656	37527656	2	12	85493	17963
R13F6.6a.2	37523953	37527656	37527656	2	12	85505	17963
R13F6.6b.2	37523985	37527655	37527656	2	11	85517	17963
R13F6.6c.1	37524147	37527651	37527656	2	12	85528	17963
R13F6.8.1	37529592	37530429	37527656	2	4	85540	19329
R13F6.9.1	37531821	37534815	37530429	2	12	85544	17822
R13F6.10.1	37536053	37540307	37534815	2	20	85556	19330
R13F6.1.1	37540480	37541195	37540307	1	4	85576	19327
K04C2.8.1	37541143	37542018	37541195	1	6	85580	19783
K04C2.3a.1	37543936	37544576	37542018	1	2	85586	19256
K04C2.3b.1	37543964	37544113	37544576	1	1	85588	19256
K04C2.7.1	37551944	37554700	37544576	1	6	85589	19782
K04C2.6.1	37555350	37555874	37554700	1	1	85595	17627
K04C2.4.1	37556054	37560351	37555874	2	15	85596	17367
K04C2.2.1	37560621	37565936	37560351	1	17	85611	19255
K04C2.5.1	37561838	37562507	37565936	2	3	85628	19257
T07E3.4b.2	37568861	37571451	37565936	1	6	85631	19363
T07E3.4b.1	37568863	37571448	37571451	1	5	85637	19363
T07E3.4a.1	37568863	37571452	37571451	1	6	85642	19363
T07E3.5.1	37571415	37573953	37571452	2	11	85648	19364
T07E3.3.1	37574724	37576129	37573953	1	5	85659	19362
T07E3.2.1	37577556	37578854	37576129	1	4	85664	19361
T07E3.2.2	37577556	37578854	37578854	1	4	85668	19361
T07E3.2.3	37577605	37578862	37578854	1	3	85672	19361
T07E3.6a.1	37580437	37583112	37578862	2	4	85675	19365
T07E3.6a.2	37580489	37583328	37583112	2	3	85679	19365
T07E3.6b.1	37580626	37583113	37583328	2	4	85682	19365
F57B9.7a.1	37594818	37599672	37583328	2	9	85686	19219
F57B9.7b.1	37594947	37599662	37599672	2	10	85695	19219
F57B9.6a.1	37600981	37602800	37599672	1	5	85705	17575
F57B9.6b.1	37602030	37602432	37602800	1	2	85710	17575
F57B9.5.1	37602848	37606709	37602800	1	10	85712	17371
F57B9.8.1	37604508	37606166	37606709	2	6	85722	19220
F57B9.4a.1	37606814	37610273	37606709	1	8	85728	17432
F57B9.4e.1	37606814	37610304	37610273	1	8	85736	17432
F57B9.3.1	37610670	37612753	37610304	1	5	85744	19218
F57B9.9.1	37612735	37616745	37612753	2	7	85749	17735
F57B9.2a.1	37617565	37629741	37616745	1	18	85756	17596
F57B9.2b.1	37617663	37629039	37629741	1	18	85774	17596
F57B9.2c.1	37620431	37629039	37629741	1	12	85792	17596
F57B9.2d.1	37622922	37629727	37629741	1	8	85804	17596
F57B9.2e.1	37628120	37629039	37629741	1	3	85812	17596
F57B9.10b.1	37629957	37631787	37629741	2	6	85815	17793
F57B9.10a.1	37629957	37632848	37631787	2	7	85821	17793
F57B9.1.2	37632937	37634166	37632848	1	5	85828	19217
F57B9.1.1	37633187	37634154	37634166	1	4	85833	19217
F31E3.4.1	37634467	37638977	37634166	2	16	85837	19113
F31E3.12.1	37640237	37640949	37638977	1	3	85853	19916
F31E3.5.1	37640873	37642559	37640949	2	4	85856	17491
F31E3.3.1	37643100	37644564	37642559	1	8	85860	17767
F31E3.2b.1	37644829	37648872	37644564	1	10	85868	19112
F31E3.2a.1	37645185	37648867	37648872	1	9	85878	19112
F31E3.2c.1	37645190	37648868	37648872	1	9	85887	19112
F31E3.1.1	37650731	37652632	37648872	1	5	85896	17391
F31E3.6.2	37652928	37653909	37652632	1	4	85901	19114
F31E3.6.3	37653284	37653909	37653909	1	4	85905	19114
F31E3.6.1	37653346	37653909	37653909	1	3	85909	19114
C06E8.3d.1	37661015	37673151	37653909	1	11	85912	17743
C06E8.3b.1	37667329	37668198	37673151	1	6	85923	17743
C06E8.3c.1	37667329	37673147	37673151	1	8	85929	17743
C06E8.3a.1	37667329	37673157	37673151	1	10	85937	17743
C06E8.5.1	37673147	37676297	37673157	2	9	85947	18854
F11H8.2a.1	37679983	37690431	37676297	1	13	85956	19062
F11H8.2b.1	37680009	37690431	37690431	1	14	85969	19062
F11H8.3.1	37690430	37691447	37690431	2	3	85983	17420
F11H8.1.2	37692053	37694499	37691447	1	9	85986	17768
F11H8.1.1	37692732	37694499	37694499	1	8	85995	17768
F11H8.4a.1	37694489	37700050	37694499	2	14	86003	17450
F11H8.4b.1	37694489	37700052	37700050	2	14	86017	17450
R01H2.7.1	37705993	37716590	37700052	2	6	86031	19747
R01H2.2.1	37727388	37729373	37716590	1	7	86037	19288
R01H2.3.1	37729374	37731430	37729373	2	5	86044	19289
R01H2.4a.1	37731870	37735132	37731430	2	12	86049	19290
R01H2.4b.1	37731958	37734002	37735132	2	8	86061	19290
R01H2.1.1	37733727	37734041	37735132	1	1	86069	19287
R01H2.5.1	37736286	37738324	37735132	2	6	86070	19291
R01H2.6.1	37738533	37739417	37738324	2	4	86076	17930
R01H2.8.1	37739910	37740579	37739417	1	3	86080	19835
ZK418.3.1	37741128	37741732	37740579	1	4	86083	19717
