"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"gtl-1.7",1.99798981467228e-08,-6.59538928628757,0,0.459,0.000305472662765245,"11","gtl-1"
"C05C12.4.7",1.99798981467228e-08,-7.2277518547206,0,0.459,0.000305472662765245,"11","C05C12.4"
"row-1",2.05564034190402e-08,1.62673641738997,0.395,0.108,0.000314286851873706,"11","row-1"
"F10C2.4",2.09666542942271e-08,1.66331480200382,0.302,0.064,0.000320559177504438,"11","F10C2.4"
"ZK792.7.5",2.10579734376901e-08,1.06937886619102,0.651,0.234,0.000321955355888843,"11","ZK792.7"
"R10E9.3.2",2.11376093617507e-08,1.26610717154248,0.535,0.174,0.000323172909531807,"11","R10E9.3"
"C49H3.4",2.12173981988724e-08,1.76319601788687,0.326,0.075,0.00032439280106256,"11","C49H3.4"
"eng-1",2.13925821744224e-08,1.9087455037681,0.279,0.058,0.000327071188864743,"11","eng-1"
"coa-1",2.1428178107944e-08,1.73904636304813,0.419,0.123,0.000327615415092355,"11","coa-1"
"gpch-1",2.15077359764062e-08,1.33170533977421,0.488,0.152,0.000328831775343274,"11","gpch-1"
"T21D12.7",2.16671867275832e-08,1.16801066584108,0.419,0.114,0.00033126961787802,"11","T21D12.7"
"T26C11.4.1",2.19124957038116e-08,1.5516263509017,0.419,0.118,0.000335020146815575,"11","T26C11.4"
"skr-3.6",2.22906154480849e-08,-4.85862711675043,0.233,0.583,0.00034080121958577,"11","skr-3"
"C32F10.4.3",2.23193959111584e-08,-3.45256433342253,0.163,0.579,0.000341241244085701,"11","C32F10.4"
"C53D6.4",2.24862405111706e-08,1.36214461292623,0.372,0.095,0.000343792131175288,"11","C53D6.4"
"impt-1",2.26841316552735e-08,1.25449789793558,0.326,0.076,0.000346817688877476,"11","impt-1"
"mop-25.2.3",2.29482836004523e-08,1.41178303654838,0.581,0.229,0.000350856307967315,"11","mop-25.2"
"H20J04.4",2.34108636067646e-08,1.18992742234682,0.465,0.137,0.000357928693683824,"11","H20J04.4"
"hmit-1.3.6",2.34742699381183e-08,-6.04248937178749,0.023,0.475,0.00035889811308389,"11","hmit-1.3"
"gst-7.3",2.34865287082071e-08,1.10069750697672,1,0.812,0.000359085537419779,"11","gst-7"
"D1054.1.2",2.37773770814919e-08,1.21484788025485,0.651,0.264,0.000363532318198929,"11","D1054.1"
"pro-3.2",2.40733702166282e-08,1.00795054255229,0.674,0.267,0.000368057757242029,"11","pro-3"
"ebp-2.1",2.46882698045472e-08,1.02756116034322,0.581,0.192,0.000377458957041722,"11","ebp-2"
"B0464.9",2.49885417649287e-08,1.46840668832878,0.372,0.096,0.000382049815043994,"11","B0464.9"
"cdr-2.5",2.5234383675078e-08,-6.1162455368961,0,0.455,0.000385808492008268,"11","cdr-2"
"ZC204.14",2.57776660015664e-08,2.27077194466048,0.256,0.049,0.000394114735497949,"11","ZC204.14"
"atg-16.2.1",2.60574267844857e-08,1.09393338396238,0.744,0.317,0.000398391998108003,"11","atg-16.2"
"T28F4.5.4",2.60969401849083e-08,-3.05664179921525,0.721,0.777,0.000398996118487063,"11","T28F4.5"
"B0334.4.2",2.61662708236103e-08,1.12419903530918,0.605,0.233,0.000400056114622178,"11","B0334.4"
"denn-4",2.66778332477799e-08,1.01142000709554,0.535,0.178,0.000407877392525307,"11","denn-4"
"K08D8.6.7",2.6982511889808e-08,-5.98545181612108,0.023,0.471,0.000412535624283275,"11","K08D8.6"
"tag-280",2.71042692221499e-08,1.5486460115792,0.395,0.105,0.000414397172137449,"11","tag-280"
"lin-56",2.72143456617691e-08,1.85676016178521,0.302,0.067,0.000416080130822787,"11","lin-56"
"usp-5.2",2.72720728634784e-08,1.00492096923386,0.651,0.248,0.000416962722009722,"11","usp-5"
"mrps-35.2",2.75188996490389e-08,1.09089576854774,0.674,0.267,0.000420736456734156,"11","mrps-35"
"arch-1.1",2.75481330962235e-08,1.36185631051965,0.465,0.137,0.000421183406908162,"11","arch-1"
"dnc-2.2",2.8032578740653e-08,1.0357198758967,0.651,0.258,0.000428590096365844,"11","dnc-2"
"swt-4.2",2.84340386198669e-08,1.00335870378165,0.651,0.256,0.000434728016459145,"11","swt-4"
"txbp-3",2.9255829887886e-08,1.17472421832303,0.465,0.146,0.000447292383155889,"11","txbp-3"
"aos-1",2.9351431223891e-08,1.17056194372375,0.419,0.119,0.000448754031982069,"11","aos-1"
"F26A3.7",2.95114978997833e-08,1.64597226216889,0.442,0.132,0.000451201291389787,"11","F26A3.7"
"mtg-1",3.01754469872942e-08,1.33329829371718,0.349,0.085,0.000461352408988741,"11","mtg-1"
"phip-1.2",3.04857858960316e-08,1.06048574025457,0.767,0.374,0.000466097180564427,"11","phip-1"
"wac-1.2.1",3.05779737558703e-08,1.13970542121755,0.512,0.172,0.000467506640753501,"11","wac-1.2"
"txt-9.7",3.07830114790718e-08,-6.44771715311921,0.023,0.469,0.000470641462503529,"11","txt-9"
"Y41D4B.4",3.08076551164735e-08,1.42802905705485,0.372,0.094,0.000471018239075763,"11","Y41D4B.4"
"gtf-2F2",3.0893482448371e-08,1.14445019817362,0.558,0.196,0.000472330453153144,"11","gtf-2F2"
"Y37E11B.5",3.09174026290917e-08,1.25143364775016,0.558,0.191,0.000472696168796183,"11","Y37E11B.5"
"nhr-16.1",3.09701394091829e-08,1.02081551626349,0.535,0.176,0.000473502461426997,"11","nhr-16"
"M57.1",3.13707963684085e-08,1.23149717434734,0.302,0.065,0.000479628105676598,"11","M57.1"
"F55B11.4.5",3.18125639304761e-08,-6.6870820057809,0,0.45,0.00048638228993305,"11","F55B11.4"
"sop-2",3.25406067385564e-08,1.06220134458732,0.512,0.164,0.000497513336425788,"11","sop-2"
"tgt-1.1",3.29012258281099e-08,1.34219425575427,0.535,0.18,0.000503026841685973,"11","tgt-1"
"metl-1.4",3.35046263840416e-08,1.11665496099992,0.674,0.298,0.000512252232785611,"11","metl-1"
"metl-6",3.36041066794552e-08,1.47557433565853,0.302,0.069,0.00051377318702219,"11","metl-6"
"clec-17.6",3.36997720295317e-08,-7.80074740274026,0,0.449,0.00051523581455951,"11","clec-17"
"cest-8.6",3.36997766578016e-08,-5.80227496302654,0,0.449,0.000515235885321128,"11","cest-8"
"F10G8.9",3.37618166444043e-08,1.5697279597472,0.302,0.068,0.000516184414676297,"11","F10G8.9"
"ttc-4",3.3807162556775e-08,1.07223987792777,0.512,0.165,0.000516877708330533,"11","ttc-4"
"nkb-3.6",3.38141166801464e-08,-5.80726840097868,0.047,0.483,0.000516984029922759,"11","nkb-3"
"F11C1.7",3.39414786463489e-08,1.53467311256834,0.372,0.099,0.000518931267024029,"11","F11C1.7"
"fut-1.4",3.43869960909449e-08,-5.14045557179266,0.023,0.469,0.000525742783234456,"11","fut-1"
"W01G7.4",3.48480403593668e-08,1.11001520582996,0.419,0.119,0.000532791689054359,"11","W01G7.4"
"Y56A3A.7.4",3.53138591609627e-08,-3.33700390505356,0.442,0.667,0.000539913592711959,"11","Y56A3A.7"
"ZK973.9",3.60555349781041e-08,1.27388861028844,0.395,0.106,0.000551253074280234,"11","ZK973.9"
"ech-2",3.61820365115157e-08,1.20673813683728,0.535,0.181,0.000553187156224564,"11","ech-2"
"C05C8.1",3.79571009313617e-08,1.36515540185223,0.279,0.06,0.000580326116139589,"11","C05C8.1"
"F25H2.4.1",3.83434129554776e-08,1.23512062759714,0.698,0.314,0.000586232440676297,"11","F25H2.4"
"R151.8.1",3.84314223700119e-08,1.65044542514533,0.442,0.131,0.000587578016615112,"11","R151.8"
"dnj-30",3.93498633969286e-08,1.13729149676566,0.512,0.169,0.000601620061475641,"11","dnj-30"
"rpap-2",3.9496266419993e-08,1.78333952682289,0.349,0.086,0.000603858417295272,"11","rpap-2"
"cebp-2.1",3.97611553463864e-08,1.1691731503738,0.744,0.376,0.000607908304090902,"11","cebp-2"
"ubl-5.1",4.07350685544028e-08,1.00875451302784,0.814,0.442,0.000622798463128265,"11","ubl-5"
"alkb-8",4.14524607199167e-08,1.31981808132037,0.372,0.096,0.000633766671946807,"11","alkb-8"
"rig-6",4.17279958338858e-08,1.17175838979638,0.488,0.162,0.00063797932830428,"11","rig-6"
"F56C11.3",4.20918974485085e-08,1.21363095985381,0.326,0.076,0.000643543020090246,"11","F56C11.3"
"clec-66.7",4.23887177676912e-08,-7.23937738803554,0,0.445,0.00064808110595023,"11","clec-66"
"F49E2.2.7",4.24671826271065e-08,-5.78174677196563,0.023,0.463,0.000649280755185831,"11","F49E2.2"
"T14B4.1",4.35499304547279e-08,1.54662746946417,0.465,0.15,0.000665834886722336,"11","T14B4.1"
"lsy-12.2",4.38908403625402e-08,1.02038728691995,0.698,0.305,0.000671047058302878,"11","lsy-12"
"ztf-23",4.39451795529038e-08,1.53597008682198,0.279,0.06,0.000671877850184347,"11","ztf-23"
