"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"smu-1.2",3.25083840198163e-05,-1.90303033668953,0.017,0.271,0.491396732843544,"8","smu-1"
"yap-1.3",3.25977740322626e-05,-1.77213243781046,0.017,0.271,0.492747952271682,"8","yap-1"
"ZC443.3.2",3.39724578482839e-05,-4.16932331965697,0.017,0.265,0.513527672834659,"8","ZC443.3"
"tdp-1",3.4331765074558e-05,-1.77059595453919,0.017,0.27,0.518958960867019,"8","tdp-1"
"bre-3.4",3.48056627626662e-05,-1.63016840975448,0.017,0.27,0.526122398320462,"8","bre-3"
"T23F11.4.1",3.48504643863212e-05,1.21648439484508,0.034,0.303,0.526799619663631,"8","T23F11.4"
"F32D8.5",3.59444762215551e-05,1.7710488242666,0.069,0.368,0.543336702565026,"8","F32D8.5"
"C29H12.2.4",3.71511274588376e-05,-1.51293161716642,0.034,0.293,0.561576442667789,"8","C29H12.2"
"F20D12.12.1",3.74463828119543e-05,1.19137695993673,0.086,0.391,0.566039522585501,"8","F20D12.12"
"tiar-1.2",3.79986078703692e-05,1.26204547779421,0.086,0.396,0.574386956568501,"8","tiar-1"
"set-15",3.81748630823972e-05,-1.16864198639894,0.017,0.267,0.577051230353516,"8","set-15"
"pph-4.1.1",3.81841687122636e-05,-3.36168484952346,0.017,0.263,0.577191894254577,"8","pph-4.1"
"tag-250.1",3.82876074694628e-05,-1.54633287254437,0.034,0.295,0.578755474508399,"8","tag-250"
"ctsa-4.2.4",3.85240254548503e-05,-2.78480527466458,0.034,0.294,0.582329168775517,"8","ctsa-4.2"
"mccc-2",3.87192004995537e-05,1.1334547259012,0.034,0.301,0.585279434751253,"8","mccc-2"
"moag-4.1",3.88811250015731e-05,2.40192977251601,0.069,0.368,0.587727085523779,"8","moag-4"
"epn-1.2",3.89611220373868e-05,1.32398325830139,0.086,0.402,0.588936320717139,"8","epn-1"
"magu-2",3.92168054519379e-05,-2.18929753206785,0.017,0.266,0.592801231211494,"8","magu-2"
"T09A5.5.1",3.99775348285864e-05,-3.04671855542052,0.017,0.262,0.604300416468912,"8","T09A5.5"
"nath-10.1",4.01108648393575e-05,1.6620699277982,0.069,0.364,0.606315832911728,"8","nath-10"
"pgk-1.1",4.06356904965067e-05,-1.00159601757115,0.017,0.266,0.614249097545196,"8","pgk-1"
"Y48A6B.9.1",4.0697065055002e-05,1.27989381482105,0.103,0.433,0.61517683537141,"8","Y48A6B.9"
"irg-3.5",4.07277042090178e-05,-2.2149433654998,0.017,0.265,0.615639976823513,"8","irg-3"
"mdt-4.2",4.21096246306478e-05,-3.33598583236255,0.017,0.259,0.636529085916872,"8","mdt-4"
"F17H10.1",4.2154290012305e-05,1.92937970282239,0.052,0.333,0.637204247826003,"8","F17H10.1"
"mdt-22",4.22005980038542e-05,-1.44689700576904,0.017,0.265,0.637904239426261,"8","mdt-22"
"cpl-1.6",4.2248540249248e-05,1.46513259499655,0.655,0.48,0.638628934407633,"8","cpl-1"
"hsp-75",4.22605973048152e-05,1.99011008637266,0.052,0.333,0.638811188859586,"8","hsp-75"
"mce-1",4.23426395868639e-05,1.74533491244972,0.052,0.325,0.640051339995035,"8","mce-1"
"homt-1",4.26638658001414e-05,-1.22559470045756,0.017,0.265,0.644906995434937,"8","homt-1"
"mboa-7.1",4.30939063994617e-05,-3.2327757843324,0.017,0.26,0.651407489134263,"8","mboa-7"
"rga-1",4.33466967146414e-05,-2.23386506309946,0.017,0.264,0.65522866753852,"8","rga-1"
"C25H3.11",4.36147607516819e-05,1.95191581858319,0.086,0.39,0.659280723522423,"8","C25H3.11"
"C29F7.1.1",4.38942541357861e-05,1.05679283848836,0.052,0.332,0.663505545516542,"8","C29F7.1"
"prp-9",4.41002837375568e-05,1.47089716749398,0.069,0.358,0.666619888976909,"8","prp-9"
"taf-5.2",4.44244664229552e-05,-1.70316891388976,0.017,0.264,0.671520234449391,"8","taf-5"
"C14H10.3.2",4.46673994935557e-05,-1.19340824286488,0.017,0.264,0.675192410744588,"8","C14H10.3"
"Y46G5A.7.6",4.59389722872387e-05,-1.81210912112521,0.034,0.286,0.694413505093901,"8","Y46G5A.7"
"ugt-29.3",4.66058798879566e-05,-2.83658967922792,0.017,0.262,0.704494480386352,"8","ugt-29"
"C25D7.10",4.67332158356508e-05,-2.98154882097445,0.017,0.262,0.706419290571698,"8","C25D7.10"
"F28B3.10",4.76609350883843e-05,1.00820075499888,0.017,0.263,0.720442694796017,"8","F28B3.10"
"gon-2",4.91435236032852e-05,1.43864434285332,0.103,0.425,0.742853502787259,"8","gon-2"
"efa-6",4.95442259266756e-05,-3.29185281157608,0.017,0.257,0.748910519107629,"8","efa-6"
"pxf-1.1",5.00552476513206e-05,-1.64571918000724,0.034,0.288,0.756635123497362,"8","pxf-1"
"C26B2.7",5.02215981630558e-05,1.60226972170132,0.034,0.296,0.759149677832752,"8","C26B2.7"
"C07H6.2",5.02215981630558e-05,1.48581035857285,0.034,0.296,0.759149677832752,"8","C07H6.2"
"toe-4",5.17952991694687e-05,-1.40492013916275,0.017,0.261,0.782937742245689,"8","toe-4"
"ntl-11",5.19045908284055e-05,-3.18561413075926,0.017,0.257,0.784589794962178,"8","ntl-11"
"D1054.1.1",5.19362470694294e-05,-1.27854919042795,0.017,0.261,0.785068310701494,"8","D1054.1"
"rig-4.3",5.23273144979126e-05,-2.57368718480927,0.017,0.26,0.790979685950446,"8","rig-4"
"aqp-11.1",5.31325850705213e-05,1.18970185205882,0.207,0.623,0.803152155926,"8","aqp-11"
"F20G2.5.7",5.36235337712151e-05,-2.1537107268563,0.017,0.26,0.810573336485687,"8","F20G2.5"
"mma-1",5.52597454229575e-05,1.01696549568962,0.052,0.321,0.835306311813425,"8","mma-1"
"D1005.4.6",5.54569853027905e-05,-3.68488324742207,0.017,0.252,0.83828778983698,"8","D1005.4"
"ggtb-1",5.5549639138178e-05,1.25103217237824,0.017,0.26,0.839688345212699,"8","ggtb-1"
"nhr-114.3",5.55496499871523e-05,1.06166647425893,0.017,0.26,0.839688509205794,"8","nhr-114"
"ZK836.3.2",5.61228558506951e-05,-3.70241031245977,0.017,0.255,0.848353089039106,"8","ZK836.3"
"F41C3.8.3",5.75058451658101e-05,-1.69644214852497,0.017,0.259,0.869258355526386,"8","F41C3.8"
"agl-1",5.78184741247701e-05,-1.51105539791721,0.017,0.259,0.873984054870024,"8","agl-1"
"crml-1",5.88382822696989e-05,-1.48263206227906,0.034,0.285,0.889399474788769,"8","crml-1"
"mrpl-19",5.97593466422464e-05,1.89629487911245,0.052,0.325,0.903322283844197,"8","mrpl-19"
"lsm-6.1",6.16350131760114e-05,1.61319585300595,0.052,0.318,0.931674859168588,"8","lsm-6"
"slc-25A10",6.25545564902272e-05,1.60555157200887,0.069,0.356,0.945574675906274,"8","slc-25A10"
"C17H11.6",6.44081725981678e-05,1.53112761122441,0.086,0.381,0.973593936993904,"8","C17H11.6"
"F37A4.2.2",6.61437972461662e-05,-1.2717806936085,0.034,0.288,0.999829639173048,"8","F37A4.2"
"kel-3",6.68667092237358e-05,-3.27900077430954,0.017,0.251,1,"8","kel-3"
"gly-19.4",6.71446857725955e-05,-3.18498088761776,0.017,0.25,1,"8","gly-19"
"T07A9.14.1",6.73164271893923e-05,-1.6554853167287,0.017,0.255,1,"8","T07A9.14"
"F59C12.3",6.85286481138148e-05,1.1048828016382,0.069,0.355,1,"8","F59C12.3"
"Y39G10AR.32.1",6.87321500424088e-05,-2.36341878354814,0.017,0.254,1,"8","Y39G10AR.32"
"fat-1.1",7.1466981382087e-05,1.32935425372259,0.034,0.288,1,"8","fat-1"
"F37A4.1",7.35877191625521e-05,1.81570584625909,0.103,0.412,1,"8","F37A4.1"
"ubxn-2.1",7.38413898114376e-05,-3.08822686450348,0.017,0.25,1,"8","ubxn-2"
"cest-3.3",7.41250774599584e-05,-2.86769044034231,0.017,0.251,1,"8","cest-3"
"F22B7.9.4",7.58188495396173e-05,-2.17369795866745,0.017,0.252,1,"8","F22B7.9"
"vps-22.1",7.70550514109853e-05,-1.96865809336033,0.017,0.252,1,"8","vps-22"
"C18A3.3.3",8.03213710543662e-05,1.19841760159377,0.121,0.452,1,"8","C18A3.3"
"dhs-6.1",8.07679721380464e-05,1.61573768516686,0.086,0.385,1,"8","dhs-6"
"trm-1.4",8.12266568752812e-05,1.1600071691264,0.103,0.413,1,"8","trm-1"
