"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"nspg-9.4",2.23466433795284e-25,1.42555176589373,0.621,0.214,3.41657830629609e-21,"8","nspg-9"
"jun-1.6",2.47304244131231e-25,1.07278397480445,0.629,0.218,3.78103458852238e-21,"8","jun-1"
"hmg-1.2.4",2.63118965895062e-25,-2.52052132060842,0.606,0.788,4.02282586956961e-21,"8","hmg-1.2"
"eat-6.6",2.6877106675099e-25,1.17162289026671,0.674,0.252,4.10924083955588e-21,"8","eat-6"
"alh-3.6",2.8245371167249e-25,1.7180956082358,0.636,0.254,4.3184347977607e-21,"8","alh-3"
"Y17G9B.2.4",2.85126095263128e-25,-7.34648863016705,0.03,0.515,4.35929287047797e-21,"8","Y17G9B.2"
"rpl-9.3",3.2334769377218e-25,1.11871763988679,0.894,0.904,4.94366289008286e-21,"8","rpl-9"
"nhr-180.1",3.29868020561033e-25,1.36214178628151,0.341,0.075,5.04335216635764e-21,"8","nhr-180"
"C42D8.1.1",3.33181577072681e-25,1.38732047613403,0.462,0.127,5.09401313186422e-21,"8","C42D8.1"
"pyc-1.6",3.4464100514107e-25,1.36687139508917,0.803,0.419,5.26921632760181e-21,"8","pyc-1"
"rps-1.3",3.49121451162686e-25,1.0034214696337,0.924,0.923,5.33771786682631e-21,"8","rps-1"
"C50B8.4.6",3.75332956128621e-25,1.85139199136838,0.667,0.269,5.73846556625049e-21,"8","C50B8.4"
"rps-7.4",4.46440523135306e-25,1.12019768147829,0.917,0.919,6.82562915821569e-21,"8","rps-7"
"rps-0.4",4.56600486774346e-25,1.07845950454049,0.894,0.877,6.98096484229298e-21,"8","rps-0"
"F55G11.8.1",4.58702886573287e-25,1.19011605616346,0.47,0.13,7.01310843281898e-21,"8","F55G11.8"
"pals-18.2",4.61270571861484e-25,1.48078252582827,0.485,0.139,7.05236577319023e-21,"8","pals-18"
"D1054.8.1",4.88139303958833e-25,1.33857952947324,0.288,0.055,7.46316181822659e-21,"8","D1054.8"
"rpl-26.4",5.37179788748948e-25,1.05613015607179,0.902,0.888,8.21294179018267e-21,"8","rpl-26"
"F37B12.3.6",6.41244998035951e-25,1.28415349457936,0.682,0.259,9.80399477497165e-21,"8","F37B12.3"
"rps-14.3",6.4810235672718e-25,1.10915768550194,0.909,0.918,9.90883693200185e-21,"8","rps-14"
"acox-3.8",6.91352191333954e-25,1.23458541869611,0.667,0.243,1.05700836533048e-20,"8","acox-3"
"arrd-7.1",7.87167604993513e-25,1.65217146617494,0.424,0.114,1.20350055127458e-20,"8","arrd-7"
"rps-8.5",7.91134511826266e-25,1.18422461312804,0.902,0.911,1.20956555513118e-20,"8","rps-8"
"C17E4.20.4",1.03430912609453e-24,-2.086779211531,0.25,0.685,1.58135522288592e-20,"8","C17E4.20"
"nit-1.1",1.09678012131806e-24,1.58351318985248,0.371,0.089,1.67686712748318e-20,"8","nit-1"
"T23F2.5.4",1.19435544303483e-24,-4.61194709476465,0.068,0.541,1.82605003685596e-20,"8","T23F2.5"
"his-2.4",1.24766913410303e-24,-3.81244881986532,0.061,0.544,1.90756133913012e-20,"8","his-2"
"F33H12.7.1",1.29458979142639e-24,1.26907154291792,0.273,0.05,1.9792983321118e-20,"8","F33H12.7"
"gst-36.1",1.53109865909244e-24,1.29114833978906,0.477,0.132,2.34089673988643e-20,"8","gst-36"
"acd-5.1",1.61733815352622e-24,1.36792421804052,0.311,0.063,2.47274830292624e-20,"8","acd-5"
"F40A3.1.1",1.67971948819641e-24,1.45131256046191,0.424,0.113,2.5681231255035e-20,"8","F40A3.1"
"D2023.4.1",1.75248562976032e-24,1.14085588736689,0.576,0.195,2.67937527934056e-20,"8","D2023.4"
"ccdc-149.1",1.7569526436113e-24,1.50114201519354,0.409,0.11,2.68620489681732e-20,"8","ccdc-149"
"cec-5.5",2.14645678592906e-24,-3.27364243132843,0.439,0.711,3.28171778000693e-20,"8","cec-5"
"tba-2.5",2.20525440077187e-24,-2.71585814209066,0.447,0.727,3.37161345334011e-20,"8","tba-2"
"rps-2.4",2.24795203042597e-24,1.11834395677223,0.894,0.878,3.43689385931827e-20,"8","rps-2"
"mbk-2.2",2.3543620719425e-24,-2.01261306032565,0.515,0.776,3.59958417179289e-20,"8","mbk-2"
"fbxa-80.1",2.37125966682966e-24,2.03043484300233,0.288,0.056,3.62541890461587e-20,"8","fbxa-80"
