"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"bcl-7.7",0.00464594903861922,-2.08878077455149,0.439,0.461,1,"15","bcl-7"
"F41H10.4.6",0.00465639674140288,-2.23359241734159,0.152,0.279,1,"15","F41H10.4"
"F22B7.9.1",0.00467975088629753,-1.42464212197155,0.258,0.118,1,"15","F22B7.9"
"ZK430.7.3",0.00472965479045822,-1.99922833493605,0.288,0.383,1,"15","ZK430.7"
"nrd-1.6",0.00473004646956463,-2.19728370021115,0.439,0.455,1,"15","nrd-1"
"F40F8.11.6",0.0047887174127097,-2.34876975775639,0.212,0.326,1,"15","F40F8.11"
"Y50D4A.5.9",0.00479017022500779,-3.07456834325493,0.136,0.259,1,"15","Y50D4A.5"
"T24H10.1.5",0.00482675558173452,-2.19211862042021,0.318,0.393,1,"15","T24H10.1"
"rpb-12.5",0.00487564919396582,-1.27700211888759,0.773,0.623,1,"15","rpb-12"
"pqn-80.4",0.00490847932266745,-2.10061964304801,0.47,0.475,1,"15","pqn-80"
"F10E7.5.3",0.00491170414953237,-1.10431895918049,0.742,0.639,1,"15","F10E7.5"
"pfd-2.6",0.00497974595983346,-2.37514653595016,0.288,0.371,1,"15","pfd-2"
"pfd-3.4",0.00511244443654232,-1.21409671066653,0.818,0.665,1,"15","pfd-3"
"prp-6.3",0.00516653782844661,-1.98150626570307,0.561,0.516,1,"15","prp-6"
"sap-140.4",0.00517949790859453,-1.6735051713726,0.515,0.517,1,"15","sap-140"
"vgln-1.9",0.00520743481571503,-1.26512723177327,0.909,0.776,1,"15","vgln-1"
"lsy-2.3",0.00523956857557286,-2.23583115920715,0.409,0.439,1,"15","lsy-2"
"Y51H4A.15.9",0.0053180829685229,-1.48528744691472,0.545,0.537,1,"15","Y51H4A.15"
"lir-1.9",0.00542117397493924,-3.64345226204702,0.136,0.257,1,"15","lir-1"
"rfp-1.7",0.00555746162888234,-1.88810545574355,0.379,0.436,1,"15","rfp-1"
"daf-5.5",0.00560893962932564,-2.9610466556119,0.136,0.258,1,"15","daf-5"
"C50B6.3.9",0.0056153269622736,-2.65529775786804,0.136,0.258,1,"15","C50B6.3"
"dcp-66.6",0.00571294538251067,-1.26176426610722,0.803,0.68,1,"15","dcp-66"
"dpy-14.13",0.00574949546815779,-7.05893840427023,0.136,0.262,1,"15","dpy-14"
"F57G12.1.4",0.00588627866774288,-2.70538077965678,0.379,0.435,1,"15","F57G12.1"
"rnp-5.7",0.00593470623642813,-1.70924657944102,0.47,0.488,1,"15","rnp-5"
"rbpl-1.4",0.00597954851201811,-1.71892051330895,0.53,0.514,1,"15","rbpl-1"
"Y79H2A.3.4",0.00598743925512072,-2.08483707954404,0.333,0.406,1,"15","Y79H2A.3"
"Y92H12BR.3.4",0.00608995648464837,-2.69809760093511,0.152,0.268,1,"15","Y92H12BR.3"
"hsp-4.3",0.00619677389826762,-1.15936275040008,0.788,0.643,1,"15","hsp-4"
"ddx-27.4",0.00621406222305992,-2.1881032274527,0.379,0.423,1,"15","ddx-27"
"rpb-4.4",0.00629826636578726,-1.68895685382107,0.576,0.522,1,"15","rpb-4"
"fat-4.3",0.00636418120945664,-1.90461933346164,0.303,0.389,1,"15","fat-4"
"panl-2.6",0.00644693090001152,-3.03926551184034,0.136,0.253,1,"15","panl-2"
"taf-1.5",0.00647872450305239,-1.74529835645437,0.545,0.531,1,"15","taf-1"
"ccr-4.3",0.00650902948882351,-1.98926437856406,0.485,0.482,1,"15","ccr-4"
"mrck-1.5",0.00666583674735894,-1.97586975446473,0.394,0.44,1,"15","mrck-1"
"ergo-1.4",0.00685212440478135,-2.44459775330498,0.273,0.351,1,"15","ergo-1"
"calu-2.3",0.00687065256047847,-2.11510748365974,0.167,0.289,1,"15","calu-2"
"ceh-100.3",0.00690679108362804,-1.70020922424683,0.545,0.536,1,"15","ceh-100"
"M01E5.3.4",0.0069222355531308,-1.88532205751528,0.379,0.434,1,"15","M01E5.3"
"hpk-1.6",0.00692421933471598,-1.45651886567245,0.667,0.608,1,"15","hpk-1"
"smc-6.11",0.00740895968107708,-2.66261111539994,0.197,0.3,1,"15","smc-6"
"aakg-1.3",0.00774156752292192,-2.16796848515854,0.318,0.391,1,"15","aakg-1"
"agt-2.8",0.0078090167125077,-2.49882206791002,0.136,0.253,1,"15","agt-2"
"agl-1.4",0.00794833148671911,-2.25622172252728,0.197,0.309,1,"15","agl-1"
"rbx-1.4",0.00798288114263928,-1.48876177672326,0.697,0.58,1,"15","rbx-1"
"ZK643.5.5",0.00804459336088606,-1.63734630931117,0.47,0.493,1,"15","ZK643.5"
"F33H1.4.6",0.00808163098659265,-2.47370281190775,0.227,0.322,1,"15","F33H1.4"
"gck-2.6",0.0083990416894101,-2.10273288929001,0.273,0.357,1,"15","gck-2"
"catp-8.2",0.00840841426895083,-1.03959447418087,0.788,0.657,1,"15","catp-8"
"F07H5.13.6",0.00848868752289519,-1.34760228355655,0.924,0.71,1,"15","F07H5.13"
"riok-2.3",0.00868954288893851,-1.85469095821723,0.439,0.452,1,"15","riok-2"
"cacn-1.6",0.00880325174072294,-2.04911346228407,0.424,0.438,1,"15","cacn-1"
"trpp-6.5",0.0088630093025584,-2.36224331834672,0.197,0.302,1,"15","trpp-6"
"lin-28.5",0.00886999776601242,-1.42012163818907,0.682,0.578,1,"15","lin-28"
