,g0,g1,g2,g3,g4,g5,g6,g7,g8,g9,g10,g11,g12
F19C6.5,0.0314377223242881,1.85374996003065,-0.963464784553761,-0.181773275107372,-0.554134760723758,-0.620264667112148,-0.659974376970472,1.66534641886959,0.436744725995749,-0.963464784553761,-0.604056673302745,-0.734953296676772,1.29480779178051
Y47G6A.5,0.0485147763329813,-0.929195258009312,-1.11471619756184,0.564864051358681,-0.177776906366999,0.237732319716387,0.879735695545676,-1.06711267723986,-0.239640686949651,2.42329628162906,-0.156728919804566,0.633692651387919,-1.10266513003848
ntl-4,-0.364300347831529,-0.422376418720175,0.280882629534023,-0.581532977701159,-0.198641319218268,-0.385354336061473,-0.308029202995435,-0.145038529857246,3.06886713259927,-0.924528841234763,0.562372394600143,-0.614751728366009,0.0324315452526223
hum-8,-0.426532569174955,-0.886299927537191,-1.07502149510288,0.889863636870569,-0.584017389593602,1.222680550086,1.03541877686069,-1.07119239063828,-0.268364858674739,1.76123018714732,-0.580372415868065,0.862656294840202,-0.880048399215063
dpy-30,-0.572241732266604,0.139561151636629,0.658696347390214,-0.862441011978483,-0.314325342622596,-0.537751022755761,-0.20937910461497,0.775698812652171,-1.92986673276009,1.27236323711135,1.42580181131342,-0.936420720424326,1.09030430731905
ostf-4,0.444656334247693,0.424279363717226,-1.02525241348757,-0.551892317271512,1.00823302580212,-0.895547954457389,0.136556661628672,0.676712864780322,-0.763485851885493,-1.21950758883701,0.186935557452792,-0.73084761279767,2.30915993110781
kqt-3,-0.106488088918964,-0.957322332450179,-0.187767952531198,0.225408347642305,0.00517891772056892,0.309371809242737,0.133251276983848,-0.95286431466101,-0.82960641118136,1.66652880410569,-0.681014499284494,2.2829020165205,-0.90757757318844
C25F9.6,0.675808052872854,-0.670569257916622,-0.756360614746403,-0.0622940774851046,-0.111775390270578,0.439015133993675,2.86200659618945,-0.729616435525952,-0.756360614746403,0.474385202909391,-0.436314572583882,-0.171563407944024,-0.756360614746403
vab-8,-0.513008508505293,0.691431882576502,0.128796070198444,-0.608016550303678,-0.571103177485429,-0.596038822864637,-0.570629725121667,0.361317592244353,0.307862392275063,-0.612567753516595,-0.36464121906781,-0.612567753516595,2.95916557308734
unc-132,-0.525749192811693,-0.20205287464139,2.94670892539539,-0.457824340860725,-0.382153767693135,-0.498865076113195,-0.739830391935861,0.170300551362429,0.635235732622789,-0.753418954996984,-0.453752127694547,0.681874834310235,-0.420473316943311
arf-5,-0.213915676971372,-0.985279055690418,1.36836424709042,-0.709001684556605,0.0797244395609686,0.0318098371766831,-0.701005227792803,-0.697915526608217,-1.19337060860341,0.575995898718789,2.41344482558348,0.159437350236241,-0.128288818143749
C45B11.6,-0.322275229379901,-0.256011694321932,3.10549531124448,-0.396331013531556,-0.293140783923016,-0.406722434074493,-0.406722434074493,-0.318936736517915,-0.406722434074493,-0.406722434074493,0.921534750876796,-0.406722434074493,-0.406722434074493
gly-5,1.53191124421958,-1.06038982547758,0.349742150467726,1.17919083689721,0.554297596089352,0.483635658782354,-0.124162113721872,-1.32311592196787,-0.444572081620221,-1.34620008325482,0.917225636311619,0.535690150626754,-1.25325324735222
vps-20,-0.721818463119272,0.590016824113193,1.20557176746091,-0.805929907047426,-0.720076833967033,-0.854575507733416,-0.444803113085449,1.49337117181071,-0.741422867495061,0.177780947609197,1.61954077628737,-1.35506008218979,0.557405287356073
Y62E10A.13,-0.0343322565442232,0.9718157644665,-1.83135887031806,-0.395716615164136,0.256453973331597,0.0498239225144001,-0.568392351406771,2.00388325489226,-1.04938728036657,-0.180561232862339,-0.737766935785123,0.363742222712441,1.15179640453003
vps-36,-0.588498125417305,-0.49354390781036,0.509332879673647,-0.506167294213996,-0.214734364682464,-0.281507402489423,-0.448456566248191,-0.318712950670507,3.10742022050901,0.513712673764387,-0.4081808153259,-0.415212096923271,-0.455452250165626
adh-5,-0.216919223977782,0.239837695562255,-0.979010889627088,-0.747299164004806,0.187676904896241,-0.136829846469349,-0.403118300139841,1.98296450747943,0.656517966884166,-0.161360747635975,-1.72764268942105,-0.331367756844745,1.63655154329855
K07C11.7,-0.920798822366936,0.807728506637968,-0.14153277309203,-0.58245279145087,-0.82676701056807,-0.471819333479399,-0.535017488537799,2.18932692719419,0.143163873403202,0.23271386227042,-0.606462220424324,-0.95914724773138,1.67106451814502
K08D12.3,0.687669500134911,1.38271390171775,-0.515417892784176,0.179338819796439,0.522307694798126,-0.392189477193718,-0.517890525876058,0.751350291612226,-0.328865178320273,1.32002978042103,-1.76959556427719,-1.70983610162727,0.390384751598218
Y18H1A.11,-0.507140459787958,-0.53893916696978,-0.547562506590183,0.0132085934509755,-0.531214137855016,0.784755176104036,0.227050381268028,-0.547562506590183,-0.547562506590183,0.282545088628852,2.99034808079481,-0.547562506590183,-0.53036352927322
amx-3,-0.254520927844769,1.38690781583007,-0.642251312795295,-0.632735987085827,-0.338538943866749,-0.642251312795295,-0.575804737429082,0.382021393611979,2.54263842983962,-0.642251312795295,-0.642251312795295,-0.642251312795295,0.701289520921233
nra-4,0.275775437304027,1.03084999994414,-1.20475841194812,0.7821616777087,-0.323033801832416,-0.182027030788124,-0.896564659119157,1.14488972832359,1.4039125974806,0.0193043945825826,-1.56818307538059,-1.24094593259189,0.758619076316654
fbxb-8,-0.486949738855162,0.397418836590781,-0.366326973349048,-0.49142762885375,-0.49142762885375,-0.49142762885375,-0.49142762885375,1.97377716440922,-0.49142762885375,-0.49142762885375,-0.459746921521922,-0.49142762885375,2.38182103470238
mig-15,-0.723555533288814,0.413558713709983,1.74343464129349,-0.859423256793823,-0.846823425382255,-0.812301983560345,-0.875298467684546,0.804918114633633,1.71504210698636,-0.994717217899018,0.337027823332872,-0.537038164898134,0.635176649550596
M28.10,-0.151440071144855,-0.654904084267408,-0.654904084267408,2.7257339286217,0.46070859837298,0.407094170694574,-0.629359096372215,-0.654904084267408,-0.654904084267408,1.09522264008963,-0.654904084267408,0.0214643353426296,-0.654904084267408
T05H10.3,-0.489689332217395,0.822407212636946,-0.658488445328112,-0.631721727743236,-0.501385247025232,-0.578689843007623,0.52700571513586,1.03199573443357,-0.658488445328112,-0.658488445328112,-0.658488445328112,-0.188999232572193,2.64303050167175
C35E7.4,0.178267478803487,0.182245644691008,0.973735795825551,-0.907163356000971,0.431735655939379,-0.865374976050207,-0.83220183832396,-0.705523964971213,0.447402604582411,-1.20405008895428,2.33449183963608,0.668048176876461,-0.701612972053757
lin-28,-0.363721853052453,0.253349803762387,2.39957764511364,-0.555814571468394,-0.536805901493483,-0.589027078540023,-0.289232498450761,1.42283393644968,-0.571400213834908,-0.775087258938372,-0.0590870147559691,-1.16937471337668,0.833789718585341
ptrn-1,-0.596727002939778,-0.491733584762437,1.19040988050217,-0.659525638905896,-0.443511758988354,-0.552108938103969,-0.549848031922328,-0.216839062431942,0.194736113880756,-0.00803357171444176,2.88432549101334,-0.548426525573559,-0.202717370053556
gst-22,1.25078398863197,-0.741652928548836,-0.885388320103036,-0.0949839092900465,1.0499222408718,-0.378257778547861,2.43334752806176,-0.663133324298299,-0.885388320103036,-0.2892999839837,-0.056457021857768,0.0437727056577617,-0.783264876490712
nuc-1,0.250387036594944,2.15220114948946,-0.751636862864877,-0.961553068676477,0.112599669317867,-0.784913756031355,-1.00398373530724,1.39060740407321,-0.184538750824446,-0.838816163638234,-0.539761258521836,0.0581054166628824,1.10130291972609
sacy-1,-0.319388588007602,0.0675860632166767,-0.169868568971121,-0.423542415312186,-0.345215441358882,-0.480090756392071,-0.410696884386339,-0.00919676542942824,3.23494358728191,-0.558037215138038,-0.374742596274243,-0.4432514973795,0.231501078150826
Y57G11B.2,-0.371780011387092,-0.599525517530584,-0.79881082211467,0.357725097376663,-0.223961405234111,1.69134400677967,-0.403256466159629,-0.801415933313144,-0.747522344872491,1.89325036893357,-0.704868772575744,1.38624312767117,-0.677421327573614
unc-112,-0.67242758461541,-0.000612354337267306,2.05621029761997,-1.06140727888517,-0.741962660603684,-0.79232982575914,-0.926227042321994,0.218172470960672,1.24343087275193,-1.11566416493976,0.991446874953536,0.315325253822384,0.486045141353931
rpb-12,-0.122054180730802,1.15045401737434,-0.317403645976448,-0.659753184744071,-0.185653453370147,-0.727067911645539,-0.650825851602464,2.08801281299006,0.737233314444404,-1.28458253631937,-0.751817773360403,-0.575949053878679,1.29940744681912
chc-1,0.0841280506824927,-0.199973030420554,0.993466174975162,-0.200837616263113,-0.0829195433680088,-0.0812947354814916,-0.16844038350308,0.0414682319340284,-0.123202042331724,-1.57498489482096,2.60071229399526,-1.27372616945219,-0.0143963359458151
pyr-1,-0.30880996503546,0.876486740418125,0.296998099836926,-0.792595838477774,-0.543798724784818,-0.642800197270472,-0.75535610026534,0.527860556087934,-0.0158446554296425,-0.893944731393217,-0.658425836619496,0.152378098845221,2.75785255408801
ruvb-1,-0.39122504884277,0.596718117763874,0.649298318989383,-0.631729926524518,-0.537774631764799,-0.675567735233407,-0.623680917216635,0.520748135954545,2.64124053203311,-0.889419763637731,-0.827664865345794,-0.547100411736162,0.716158195560907
sox-2,-0.376985219772088,-0.401119551141837,2.9415301069263,-0.411085590610761,-0.403742809246427,-0.404748832514377,-0.392970465328691,-0.339678702512166,-0.411085590610761,-0.411085590610761,1.30143452195684,-0.411085590610761,-0.279376685924509
T06A1.5,1.08188704770473,-0.180731207439069,-1.51712445457041,0.398618564759594,0.565647572577481,0.46488803209363,-0.616989704482256,-1.03077939662907,0.883212280660783,-0.34526749208081,-0.735388132755114,1.99662543451891,-0.964598544358403
apm-1,0.194719488603857,-0.621573902055239,-0.836274284220968,-0.518147099687808,0.292501400921,0.502968691479507,-0.0927764484481682,-0.769517973681209,2.28264503066117,1.62525417747111,-0.2399188751962,-0.682853524234589,-1.13702668161246
pfd-4,0.179612949727142,1.24967009255933,0.828853844394097,-1.08154687990371,-0.508896364157605,-1.0020443404255,-0.376987224404288,1.93799424598238,-0.0604267219431141,-0.277390482878375,-1.10990908920546,-0.902228818508023,1.12329878876313
ain-2,-0.725080492325551,0.85616768875228,2.04374807422499,-0.7344304980107,-0.801154891935381,-0.762228979970992,-0.612579253381812,1.20088272896237,0.216782787026216,-0.938032351916022,0.112154490651388,-0.936805105377454,1.08057580330068
spat-2,-0.581002483259335,-0.097291173504006,1.73193460803063,-0.393795588197046,-0.338340378414531,0.0449124684102573,-0.606407615902347,-0.683653510013319,2.5400949219912,-0.134028152087291,-0.024863156624565,-0.811816123658217,-0.64574381677143
vab-9,0.0401631474845282,-0.626924067653424,1.07584782230422,-0.230912764603565,-0.0913445003411383,-0.163286701929042,0.143807514345748,-0.7629845688278,-0.581127348799864,-0.78050123686429,2.86702332431186,-0.133271117947337,-0.7564895014799
cdh-8,-0.509959545715185,-0.499637946045138,2.27078771302577,-0.383446228466325,-0.345638752354134,-0.473812574271907,-0.509959545715185,-0.484609703385936,0.022839042011059,-0.509959545715185,2.18403807773568,-0.261923942552732,-0.498717048550785
F40A3.1,0.268035128290928,-0.976904856288892,-0.675543992503771,-0.325553984768089,0.121378534405521,0.0894364568549962,0.0856419961229626,-0.948214507742316,-0.254489960752212,-0.335070682755079,1.52085456015657,2.44281356716554,-1.01238225818616
W03F8.6,-0.377297797195524,-0.403745786584503,0.0855188300072913,-0.383331643223385,-0.328154931777002,-0.291754606679064,-0.403745786584503,-0.368989438953774,0.466942956343217,-0.403745786584503,3.21579556440075,-0.403745786584503,-0.403745786584503
unc-115,0.303814208200782,-0.74434975077649,2.37083040973997,-0.611948638267411,0.232087225826492,-0.562001037737606,-0.621580013207835,-0.796354413787315,0.090763496257999,-0.893865203118734,1.37730771911635,0.719289175462365,-0.863993177708562
ugt-51,1.35538034681351,0.514902838586677,-1.69740907681308,0.961906128814481,0.253699206139465,-0.727556545323385,-0.772703529729332,0.40189011564582,0.444356569400384,-1.09334968534719,-1.36200816024364,0.788323846457829,0.932567945598453
rsp-2,-0.197230908883185,0.651109722260618,0.49871763060073,-0.673763945216932,-0.0472826802785123,-0.638248994708114,-0.541866798620399,1.37495715569484,0.107151015056879,-1.32594534892407,-0.224765394054179,-1.20945340261746,2.22662194968979
C14A4.12,-0.301346251885408,-0.271842924664489,-0.0627172036814287,-0.301346251885408,-0.301346251885408,-0.301346251885408,-0.27440530129636,-0.301346251885408,-0.301346251885408,-0.301346251885408,3.32108169661095,-0.301346251885408,-0.301346251885408
inx-7,-0.466398414807742,-0.183609992247495,2.11674747615863,-0.549972639959235,-0.467675027889407,-0.542723722636142,-0.509057230292377,-0.476102466572452,0.367360127045809,-0.566942886129096,2.24292163491041,-0.566942886129096,-0.397603971451805
ebax-1,-0.705338596511557,0.54646469474589,0.376865387265309,-1.12350344653196,-0.545377897037208,-0.943476002308486,-1.00852482960033,1.03431024024572,1.58604616197831,-1.13499484653184,0.555460249201874,-0.180700616159941,1.54276950124422
R148.3,-0.134157860443913,-0.433516559009581,-0.0428360630591694,0.0715890014180763,-0.028855491026976,-0.230406354568612,-0.444053029301786,-0.320649236403948,3.24448488855712,-0.338683246242755,-0.306473191047078,-0.801739634188312,-0.234703224683063
scd-1,-0.408780028269431,0.568256968334541,0.117335012721295,-1.11757685633345,-0.211061265432152,-1.15162135562829,-0.353824883509405,0.350725336157769,1.29690500591256,-1.81244266286575,0.0302340582329727,1.48267938802887,1.20917128265046
ral-1,1.14450196914763,-1.03324815283368,-0.47690607336528,-0.553880610232108,1.08241117004544,-0.0881383487584326,1.23449399230607,-1.33986155685651,-0.093471887566036,-0.583711286849567,1.05131636418932,1.06840519360555,-1.41191077283239
cysl-3,-0.770897505264343,-0.72818493615852,0.53545968859402,-0.630342028925053,0.872533358791127,0.746861612303122,-1.13254148623032,-0.915495010334539,-0.130809790021885,2.43573480669799,-0.0816031472405438,0.522056803256375,-0.722772365467426
F58B4.3,-0.276506996009962,-0.26667905932875,3.32814870414418,-0.280165156902597,-0.263476236682097,-0.280165156902597,-0.280165156902597,-0.280165156902597,-0.280165156902597,-0.280165156902597,-0.280165156902597,-0.280165156902597,-0.280165156902597
dhs-9,-0.351405504537056,0.891072383779916,-0.807321205191765,-0.56135592824151,-0.55221051757386,-0.469885776700295,-0.411871708936674,1.74010927996406,-0.362759047079618,-0.60297670458352,-0.642176263709215,-0.202400743543378,2.33318173635292
M05D6.5,-0.522909602722137,0.861353347084514,-0.428316117796332,-0.338037547666177,-0.727064694342672,0.161915162183823,-0.341104379299112,1.94633712048566,-1.06535895576381,1.3867444648566,-1.08979495776489,-0.914248805013492,1.07048496575803
rnr-2,-0.628227284313921,1.11571308711131,0.540024296523161,-0.782064353486246,-0.67450009581356,-0.837230147664873,-0.753482111765024,1.56100024448904,1.21101577233516,-0.714044793763062,-0.55345886400238,-0.942669251447511,1.45792350179791
Y76A2B.5,-0.478263333981005,-0.699126026781085,2.91402267313568,-0.260150202539517,-0.319539833058646,-0.090834942273328,-0.153143294659486,-0.699450220858329,1.19752922196733,-0.0973836272374522,-0.216041821949359,-0.487070413624152,-0.610548178140643
ssl-1,-0.788454574762059,0.246494620309435,1.34366036480307,-0.904174304804083,-0.707481666695374,-0.857357335021703,-0.99758622452885,0.192117779505236,0.797451876454552,-1.09635399253867,0.923611251202974,1.93108159756315,-0.0830093914876801
cest-35.2,-0.0893107663129353,-0.725001491511471,-0.738706156671722,2.02842472909378,0.895768185773021,1.95008584402978,-0.299512180716439,-0.738706156671722,-0.738706156671722,-0.321989670982738,-0.597887580065155,0.114247557379053,-0.738706156671722
ddx-27,-0.481673131292308,0.591501237003625,0.188740320008259,-0.616260775286675,-0.646716588976892,-0.790566817193472,-0.660663929562403,0.691962242739631,2.573399323748,-0.9480006908794,-0.616751754171832,-0.308474112981994,1.02350467684546
trm-1,-0.607040631154999,0.953247987429918,0.379014872555935,-0.929648930992567,-0.579492823806923,-0.949454098259032,-0.745044626267436,1.2253670369876,1.18813645771075,-1.18851975933191,-0.636001470902934,0.105879466852083,1.78355651917953
selt-1.1,0.0534206623415087,1.7103427770877,0.522836915444627,-0.792881511874851,-0.10365661541968,-0.626340863758311,-1.03386113984613,1.21804052882958,-0.460433804216006,-1.92169852072203,0.122756469580767,0.189723596526535,1.12175150602627
grl-2,-0.280091799848906,-0.280091799848906,3.32809480754178,-0.276100290594111,-0.280091799848906,-0.251076518458607,-0.280091799848906,-0.280091799848906,-0.280091799848906,-0.280091799848906,-0.280091799848906,-0.280091799848906,-0.280091799848906
C14A4.7,0.558781591740753,-0.494343397789896,-1.92255799129873,0.728456443541664,0.23307193256313,1.60737735492891,-0.249799433139065,-1.1211626104213,1.01040337627644,0.81210700560923,-0.262238319658246,0.293198889168556,-1.19329484152144
irg-1,-0.572450466983519,-0.696353379132154,-0.780270560889344,-0.175860859771116,-0.459113282052941,1.08388553818399,1.85727614034073,-0.780270560889344,-0.780270560889344,1.58380883731452,1.04137204186839,-0.54148232621053,-0.780270560889344
T20F10.2,0.101389941099204,0.308318900943105,1.63171633306746,-0.581116322852913,-0.755031069402557,-0.531811259724748,0.100584156744014,0.439090691938298,-1.30200060189577,-1.19692545414359,1.99863515243177,-0.695331414768813,0.482480946564541
mask-1,-0.787620560429116,0.442387578897528,2.5671889997857,-0.686584923357143,-0.248005940597105,-0.805582156887372,-0.798792073435461,-0.0924055211995188,-0.543388082707322,-0.490938366386658,1.46422631240175,-0.215854093344079,0.195368827258799
spd-5,-0.41955474433598,0.510622306318248,0.0480694333693873,-0.338848838082013,-0.267434410166218,-0.665472660115153,-0.77870203762253,0.17152405595712,2.92885491461566,-0.949745632117725,-0.808518657992984,0.288404129089313,0.280802141082877
cisd-1,0.360575372959244,-0.778038384436174,-0.750317134728729,0.136273246732457,0.170734001314977,-0.104847143931332,1.0148930554802,-0.288082467187034,-1.42728238119132,2.45122604239368,-1.11305690924387,0.473514729663751,-0.145592027825863
ltd-1,-0.444272663326677,-0.562307969109866,2.0954113276305,-0.540674648831921,-0.243778059560896,-0.549320045080962,-0.553264629177839,-0.552920293065971,-0.581861037926147,-0.581861037926147,1.18079969192104,1.86475058685982,-0.530701222404934
F46C8.3,-0.576753819712432,0.575878668677207,-0.425171876313835,0.0937530235622439,-0.506717268486737,-0.56255825649508,-0.645289978649501,1.63112754821786,-0.462704016433521,-0.270921449051349,-0.668055507621921,-0.689833670414519,2.50724660272159
ttx-1,-0.585512108084398,-0.511066530465885,2.69607304049026,-0.585512108084398,-0.396935253731999,-0.0730997319160296,-0.585512108084398,-0.48835082391585,-0.494668559667671,0.945950393301315,1.1497684106651,-0.585512108084398,-0.485622512421647
smk-1,-1.1900821512005,0.221485763308909,1.16066547536542,-0.749402455843105,-1.21431900627955,-0.665584570123716,-0.39104938179497,0.452606446461106,0.90099905387445,-0.338955542546165,2.25954475119652,-0.553790011380595,0.107881628962187
F21C10.3,-0.0599367067016185,-0.393427042132443,3.28763925335561,-0.239485520074767,-0.208928972669993,-0.315896797598561,0.106324029614568,-0.412926836178972,-0.412926836178972,-0.412926836178972,-0.288018154118098,-0.236562744958808,-0.412926836178972
magu-2,-0.0528547638249427,-0.242152479709892,1.40834869446341,-0.555201443394922,0.580473016373336,-0.449582944449363,-0.0424454702325392,-0.60435195330414,-0.631729338559501,-0.802457392388542,2.63218750017218,-0.630999731491855,-0.609233693653227
lpd-5,-0.371663104502751,-0.732651954673624,-0.079639259253335,-0.106169033347534,-0.576370015938406,-0.23488101852619,-0.318188677440947,0.244752560426018,0.455290641581405,2.98994167702436,-0.993841758173373,-0.679558691897853,0.402978634722231
clec-85,0.885829537886087,-0.637962332271748,-0.696527397941336,1.97919095661257,-0.589824424523942,-0.618958967373837,-0.506352583548205,-0.649687347194284,1.55672479826215,-0.696527397941336,-0.5679624940729,1.1705942859224,-0.628536633815624
cyn-1,0.628477031026464,-0.414766939732776,-0.420329763110174,0.461619486326303,0.094154852365694,-0.197424692866081,-0.162095151511944,0.298530102936599,-1.09026782111755,2.61722123216167,-1.67862189009775,-0.152985025965975,0.0164885795855146
eel-1,-0.434870668882272,0.0198911240521677,2.7368565997544,-0.490498248811491,-0.56327574942768,-0.553507511871046,-0.649819432718397,-0.307573467631215,1.04485672953675,-0.601788998066552,0.0742675680896621,0.711826311105898,-0.986364255130219
maco-1,-0.471778900745828,0.0909552873075088,2.83799530023092,-0.434603493384475,-0.517747767584334,-0.530817337223453,-0.513104269202533,-0.182424322200676,0.191472238047442,-0.699118646943869,1.24983376708314,-0.699118646943869,-0.321543208439982
nud-2,-0.249897807550211,-0.121725352403447,2.28846723893015,-0.799926739350281,-0.441907543702722,-0.643399722957133,-0.475841778061321,-0.45763626900675,-1.17648086462093,1.021565647845,1.55698335929636,-0.35888017474298,-0.141319993675748
prcc-1,-0.563408934485536,0.171666406651738,2.55579980587463,-0.889586058707398,-0.603121319181226,-0.760745648801631,-0.578083643646306,0.961901945171264,-0.146076790324914,-0.36379670875827,0.406431036161096,-1.04169042975454,0.850710339801096
ptd-2,-0.235362753297485,-0.286827551350868,-0.252054844987819,-0.258842772714475,-0.286827551350868,-0.286827551350868,-0.286827551350868,-0.286827551350868,-0.286827551350868,-0.286827551350868,3.32770833315759,-0.286827551350868,-0.286827551350868
baz-2,-0.61441627203734,0.234001826249182,0.938407050017442,-0.737130770582585,-0.668519711959455,-0.679896024851747,-0.595179981372573,0.73163267518879,2.27198572237481,-0.756392148412844,-0.643017646281103,-0.756392148412844,1.27491743008027
ulp-4,-0.0770313430131803,1.02059730575516,1.19873914669269,-0.923799161162786,0.301514017190176,-0.893154717777718,-0.56507776940717,1.75696546482655,-0.702049903683856,-0.778941951911408,-0.49653128000923,-1.14707696317648,1.30584715567725
cam-1,-0.42966629446737,0.600549691287572,2.41084896135537,-0.59069286456827,-0.349663556664859,-0.72234168814542,-0.739784502539688,0.83874884836607,-0.109417673822928,-0.758485076243639,-0.708512926618308,-0.758485076243639,1.31690215830511
T08H10.3,-0.161766160409147,-0.288525880788211,-0.288525880788211,-0.288525880788211,-0.288525880788211,-0.288525880788211,-0.279149338244418,-0.288525880788211,-0.288525880788211,-0.288525880788211,3.32617430653567,-0.288525880788211,-0.288525880788211
nob-1,-0.471224815117262,0.0487210520185588,-0.647607302576012,-0.621832288953772,-0.801001226234937,-0.801001226234937,-0.263497729124865,0.160706679405399,2.17550145857008,-0.801001226234937,0.541270916761491,-0.448429615610579,1.92939532333177
idhg-1,-0.810130898760846,-0.939041469321683,0.993848978779833,-0.182466421120898,-0.733874922068901,0.0233712591973652,-0.0122591257171954,-0.371903383104142,-0.57464188166705,2.79788088376591,0.170769624368827,0.324399426920033,-0.68595207127125
pfn-1,-0.309738512791835,-0.572661975808459,0.755131901442165,-0.545139061788214,-0.375792238088363,-0.528582228245337,1.85388881589883,-0.461756327811278,-0.980999216563613,-0.89048232832643,0.478804700401067,2.09430988089082,-0.51698340920935
F53C11.4,0.115634751425649,1.69342168407764,2.03783746886324,-1.09421991500942,-0.271822269566251,-0.830190038723172,-0.532567305825862,0.170390745582782,0.0600472564759343,-1.44402014672208,0.563738361305842,0.0632456329099204,-0.531496224794234
Y48A6B.9,-0.596381627281368,-0.0272266017887759,-1.42563047529892,-0.608450401030804,-0.0322818697728707,0.397814878148742,-0.391909201684899,0.654030327884642,1.4209029569156,1.66156771522212,-1.07392884574869,-1.12216551771481,1.14365866215004
C37A2.8,-0.533345465633929,-0.302685324985631,2.59217264073678,-0.837996025364589,-0.548213837022478,-0.393534992930682,-0.315532150221253,-0.00656235877849553,0.168343549308715,-1.13878268750496,1.11758874776627,-0.62647919510137,0.825027099731619
clec-26,-0.557991323251526,-0.557991323251526,-0.557991323251526,0.517090767732493,0.781992932106078,0.160879950397868,-0.557991323251526,-0.557991323251526,-0.557991323251526,2.93245168204243,-0.557991323251526,0.0715152537333357,-0.557991323251526
pabp-2,-0.512684081114094,1.03345341529952,0.126631079653675,-0.849242052080042,-0.69817036631221,-0.95277250139098,-0.883263351331973,1.69970473872861,-0.767711509518543,-0.0837908972452919,0.0387344295952944,-0.206816578602145,2.05592767431818
K12H6.6,-0.193133608342652,0.778686437299961,-0.359901354885498,-0.328433516687693,-0.424590363330174,-0.640833002745539,-0.342208876725391,1.22409112418689,1.41631915810002,-0.899526196242506,-0.918635924660827,-1.239696241952,1.92786236598541
plpp-1.2,0.126561728544645,0.352772045733159,-1.76946019622601,0.510772188603985,-0.735580805050428,-0.0536668639211328,-0.183774108498978,1.17502242938453,0.36311725332297,0.76469507422855,-0.925384125173335,-1.37234715739807,1.74727253645012
T05H10.4,-0.583503591490505,0.483198706164478,-0.124812509240626,-0.583503591490505,-0.583503591490505,-0.583503591490505,-0.583503591490505,1.59996970956961,0.137600706671346,-0.583503591490505,-0.556774461734094,-0.583503591490505,2.54534298900282
C09B8.4,-0.605284275914461,0.5492537240923,-1.11133557939518,-0.208377539581899,-0.339506578494403,0.01919402178619,-0.39567780131206,1.3837938636066,-0.409472809053938,1.74695364567624,-1.00060213582558,-1.15178390078741,1.52284536520361
unc-23,0.469123349887584,-0.644881283637106,2.8423240749196,-0.34596545308062,0.873832030741303,-0.235615424072148,0.0687319975040465,-0.773227221530647,-0.471661436698811,-0.791448808464091,0.180594956843829,-0.289410669520928,-0.882396112892008
ugt-49,-0.293298689370667,0.505157883199378,-0.616345514359048,-0.47427378279684,-0.313286707174769,-0.343378067367735,-0.398129658142718,0.673638276884191,-0.594929664507156,0.0242556102522708,-0.578955768419554,-0.616345514359048,3.0258915961617
Y105C5B.9,-0.503264089269233,0.198015021249829,-0.450626156432619,-0.34242838128419,-0.541331032492963,-0.410723930026292,0.00539693676698135,1.12536218669534,-0.547956372240119,-0.547956372240119,-0.372432802168256,-0.547956372240119,2.93590136368176
nhr-80,-0.620290089692519,0.83028540652457,-1.34801998846948,-0.462111132784938,-0.509567679303243,-0.100374058189125,-0.531375741538855,1.61303685722947,0.658536669342769,0.0871452748751465,-0.130866022081587,-1.34801998846948,1.86162049255727
rab-10,-0.404757355959532,-0.359952488815987,1.89706322573559,-0.667025667705391,0.198267156779832,-0.606114834747325,-0.442253698752771,-0.636338234153494,0.0640859304032043,-0.636060584777693,2.42371609671285,-0.532748396979246,-0.297881147740042
tiar-1,-0.735677132576578,0.348559158641676,1.23864481645938,-0.914677907180244,-0.774619306069803,-1.01950241111945,-1.03084921628442,0.553075941600982,1.39841661762328,-0.96590795047506,1.39271065043628,-0.452297299937616,0.962124038881565
F41E6.5,0.168715757253515,0.274167817404584,-1.05117343152808,-0.805153893035358,0.102017657709094,-0.673217658676772,-0.745779572910823,1.04612515403252,0.546070407671716,-0.488399304925394,-0.942296501618388,-0.000956509466867629,2.56988007809026
Y9C9A.8,-0.684275894810268,-0.833677967817159,-0.839709561108509,0.380241210536286,-0.635417431592857,0.742045097902887,1.99895925523427,-0.824915016185281,-0.839709561108509,1.5759793426592,0.133397066265705,0.666793021132751,-0.839709561108509
ddp-1,0.347262345853927,0.44818880152491,-0.943925514613716,0.260434329344872,0.302037239310483,-0.0549205561656747,-0.572600048307991,1.74253266895993,1.4219542260729,-1.35805015841943,-1.20465064060179,-1.16066364962827,0.772400956669846
ccdc-47,-0.135033257666467,0.163711548957051,1.19906065589951,-0.552516160908418,-0.0455756555515317,-0.542058686651996,-0.657760066879944,0.557799976005823,-1.54019994385238,-0.43470309684716,-0.946910645220969,2.3066478764709,0.627537456245585
Y46H3C.7,0.276069801349622,1.86543712975718,0.577540577920066,-0.618447297859246,-0.535171918806191,-1.02876117274957,-0.984752207491197,1.62386314547238,-0.015113441380328,-1.09600953609479,-0.846474204380682,-0.134860431392399,0.916679555655145
Y52E8A.3,-0.366298670043465,-0.358769212678144,0.214615623533143,-0.212248300761241,-0.366298670043465,-0.090037798822936,-0.301898745297761,-0.353060061996812,-0.366298670043465,3.28089811465598,-0.366298670043465,-0.366298670043465,-0.34800626841491
