p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
1.25320592141785e-35,2.36325994244894,1,0.421,1.89434607081523e-31,6,irg-7
2.11151183643836e-16,2.21833868733744,0.348,0.063,3.19176129196022e-12,6,F42A10.7
7.8647124537002e-20,2.16245464415422,0.561,0.138,1.18882993450132e-15,6,bath-47
1.16037108632695e-21,2.14223158906662,0.424,0.073,1.75401693409181e-17,6,T26H5.14
1.66324019110897e-43,2.13727027095102,0.833,0.144,2.51415387288031e-39,6,lipl-2
4.13092529470224e-11,2.05789924257852,0.5,0.192,6.2443066754719e-07,6,Y54G2A.45
7.94270866147285e-12,2.01706352788844,0.273,0.053,1.20061984126824e-07,6,irg-4
5.5160573703864e-34,2.0076605875763,0.924,0.239,8.33807232107609e-30,6,ttr-44
8.59436243197292e-25,1.95022391421737,0.53,0.099,1.29912382521703e-20,6,clec-84
3.27339354493463e-34,1.93678360986788,0.955,0.289,4.94806168252318e-30,6,clec-83
5.17233766781367e-32,1.8317713727491,1,0.377,7.81850561866714e-28,6,T25C12.3
4.95140506408795e-20,1.80839876245252,0.53,0.117,7.48454389487535e-16,6,Y39B6A.1
1.75279477908197e-09,1.73696242762101,0.53,0.21,2.6495245880603e-05,6,K10G6.5
1.94693672771544e-18,1.71235834922024,0.606,0.164,2.94298955761466e-14,6,drd-5
8.12307851728221e-30,1.67542225076174,0.909,0.244,1.22788454867238e-25,6,C18A11.3
6.9074489446405e-16,1.6598853782804,0.515,0.134,1.04412998247186e-11,6,lipl-5
1.64677930425661e-25,1.63333585332989,0.939,0.349,2.4892715963143e-21,6,C12D12.1
5.4756184735681e-27,1.62896967514456,1,0.59,8.27694488464554e-23,6,lec-9
1.27534777416118e-09,1.62509208194959,0.348,0.101,1.92781569542204e-05,6,nhr-208
1.12838892319378e-07,1.60408608768888,0.348,0.123,0.00170567269629971,6,aex-4
2.92597067915592e-34,1.59220651292224,0.758,0.145,4.42289727861209e-30,6,T28F3.8
9.81456449056968e-16,1.59170177906344,0.379,0.075,1.48356956839451e-11,6,F55G1.15
2.36439138271957e-28,1.57156586237399,0.97,0.306,3.5740140141189e-24,6,dod-19
9.82285592815263e-12,1.56389844459327,0.561,0.202,1.48482290209955e-07,6,clec-265
4.69641689364008e-15,1.5486396803875,0.848,0.468,7.09910377642635e-11,6,W07G4.5
6.35365304804644e-16,1.53981439890778,0.864,0.431,9.604181947427e-12,6,cgt-1
1.42553590344984e-21,1.53870907092941,0.621,0.151,2.15484007165477e-17,6,F53C11.1
2.67753786512952e-07,1.50390417287565,0.424,0.181,0.00404736623692978,6,F08G12.5
3.33966980849624e-11,1.5022679743902,0.364,0.095,5.04824488252291e-07,6,K11H3.5
1.90402821475394e-23,1.47608145905105,1,0.552,2.87812904942205e-19,6,asp-1
3.97331475017923e-13,1.43885691963889,0.47,0.139,6.00606257637093e-09,6,scl-2
1.16244470839394e-07,1.40920581913737,0.348,0.122,0.00175715142120828,6,clec-52
5.9702456902435e-19,1.37263035919179,0.394,0.065,9.02462338537208e-15,6,tsp-10
3.32134339745419e-20,1.30760784980075,0.924,0.387,5.02054267959176e-16,6,itr-1
4.30604019618077e-22,1.29904434046685,1,0.51,6.50901036054686e-18,6,spp-5
3.37206621320735e-11,1.29080261337282,0.545,0.196,5.09721528788423e-07,6,F54D5.4
2.23367538390531e-18,1.26354588484362,0.833,0.352,3.37642371031126e-14,6,lmp-2
4.31583092342276e-14,1.23348456623042,0.561,0.173,6.52381002384584e-10,6,K07G5.5
1.1639306805818e-10,1.15999464925749,0.727,0.33,1.75939761676744e-06,6,ZK1320.2
9.01043861173566e-17,1.1391137409039,0.909,0.355,1.36201790054996e-12,6,asp-6
7.34327866136423e-17,1.1315572258645,0.97,0.469,1.11001000245182e-12,6,M01G12.9
6.09455133994815e-11,1.07424801702464,0.894,0.567,9.21252380546563e-07,6,pqm-1
2.15827422953109e-18,1.06786895600064,0.636,0.17,3.26244732535919e-14,6,Y51H4A.24
1.26212333113562e-17,1.04753297016785,0.924,0.363,1.90782562734461e-13,6,T19D12.1
1.38785545184056e-20,1.00379822717107,1,0.923,2.0978823010022e-16,6,ant-1.1
0.000443942233834275,-1.03222413271947,1,0.862,1,6,nduo-4
0.0083314836443232,-1.20615553556083,0.788,0.419,1,6,ctsa-2
0.00802580378555349,-1.38970593285149,0.545,0.587,1,6,H06I04.3
1.83397771128506e-11,-1.67638783994642,0.273,0.052,2.77224070837849e-07,6,F53A9.8
0.0069851230011998,-1.7620418138802,0.53,0.588,1,6,apy-1
0.00502980076081196,-1.78327956758974,0.485,0.551,1,6,B0416.5
0.0030234730781407,-1.80138575206443,0.364,0.482,1,6,utp-20
0.000998396721092189,-1.82281466503261,0.591,0.611,1,6,cyn-3
0.00210195109720074,-1.93989709177239,0.318,0.47,1,6,F17A9.4
0.000284429632937031,-2.10476547837028,0.455,0.607,1,6,egl-30
0.00675093228342224,-2.20209588647721,0.318,0.422,1,6,tres-1
0.000322073773897109,-2.42286654912391,0.318,0.487,1,6,F56H9.2
0.00131135898903982,-2.94906586232229,0.106,0.27,1,6,C54D10.13
7.02460393678618e-05,-3.07266750885056,0.273,0.464,1,6,F52A8.1
0.00191724064041426,-4.04984038711486,0.152,0.298,1,6,F28B4.3
3.75668950306228e-07,-5.94880133440919,0,0.294,0.00567861185282895,6,klo-1
4.16026413677405e-06,-6.1535319988501,0.015,0.27,0.0628865526914765,6,fbxc-51
8.16134490711417e-07,-6.65235104480304,0.015,0.298,0.0123366889615938,6,atz-1
1.83959900344201e-06,-6.66086527586635,0,0.267,0.0278073785360294,6,ttr-52
0.000344916451341253,-6.82250163328805,0.136,0.327,1,6,hil-7
1.82781346466792e-08,-7.01405394101341,0.015,0.359,0.000276292283319203,6,W04A8.4
7.15564976951622e-07,-7.03953538216008,0,0.283,0.0108164801916007,6,rnst-2
8.56413904204755e-06,-7.32097967335144,0.045,0.291,0.129455525759591,6,ctsa-1.2
1.1091185744237e-06,-7.54198700464911,0.167,0.428,0.0167654363709887,6,cpz-1
4.21413458590591e-12,-7.60190793323887,0.076,0.521,6.37008584005537e-08,6,cpl-1
6.95063665500343e-06,-7.7181998485508,0.061,0.312,0.105065823677032,6,clec-196
1.00053898463037e-05,-8.09622683546311,0.045,0.287,0.151241472916727,6,dao-2
6.68859884271752e-08,-8.6314250017493,0.212,0.5,0.00101104860106518,6,ttr-50
5.01772450135548e-10,-8.72137639280282,0,0.396,7.58479235624894e-06,6,ent-2
8.19602033280237e-24,4.5054674136805,0.262,0.02,1.23891043350641e-19,7,C04E6.12
6.92572355681451e-30,4.26713201306989,0.279,0.015,1.04689237284808e-25,7,nhr-2
1.82035044879008e-30,3.89055187005213,0.377,0.034,2.75164173839109e-26,7,cutl-25
2.31618056949759e-25,3.71762707906642,0.311,0.027,3.50113854885256e-21,7,sdz-33
2.91205044982572e-45,3.45963746427239,0.656,0.076,4.40185545995655e-41,7,T13A10.1
3.53166872323961e-34,3.32650249647765,0.492,0.056,5.33847044204899e-30,7,Y41D4A.3
2.80982555881371e-17,3.24473768456641,0.295,0.041,4.2473323147028e-13,7,Y71F9AL.7
1.13927649713612e-36,3.23470718941353,0.525,0.058,1.72213035307096e-32,7,fbxb-41
1.31588028570715e-50,3.19770591926386,0.77,0.094,1.98908463987492e-46,7,fbxb-8
1.01418169001457e-43,3.18841261379888,0.689,0.087,1.53303704262603e-39,7,his-8
1.48872536080963e-29,3.18157753286149,0.475,0.06,2.25035725539984e-25,7,T02C1.1
7.51001207564427e-28,3.13603100574933,0.459,0.061,1.13521342535439e-23,7,lipl-7
2.03730583298008e-20,3.07730877148292,0.41,0.069,3.0795914971327e-16,7,Y51H4A.1
4.93086332704108e-51,3.05975589214634,0.623,0.053,7.4534930051553e-47,7,swt-3
2.62026276409794e-40,3.05843883819652,0.689,0.1,3.96078919421045e-36,7,ceh-83
3.04356546450211e-23,3.04329297357489,0.361,0.043,4.60065355614139e-19,7,T01G1.2
2.07491112175796e-12,3.04295367186629,0.311,0.066,3.13643565164933e-08,7,ttbk-6
3.85172076497574e-45,2.99167868570521,0.836,0.141,5.82226110833732e-41,7,nhr-205
1.39155096452479e-22,2.92355790004965,0.541,0.115,2.10346843797568e-18,7,nhr-178
4.04321611533686e-38,2.91663143285468,0.557,0.06,6.11172547994319e-34,7,fbxb-66
2.45281077809132e-40,2.91557981500354,0.656,0.093,3.70766877216283e-36,7,ztf-29
3.67743409041756e-24,2.9133224811933,0.377,0.046,5.55880937107518e-20,7,Y71F9AL.25
1.47675594854462e-39,2.90017470908447,0.672,0.097,2.23226429182005e-35,7,R10E9.3
6.94373454954579e-51,2.89349158012648,0.885,0.135,1.04961491450934e-46,7,his-63
8.62772585266437e-35,2.89057279572343,0.623,0.093,1.30416703988875e-30,7,his-67
1.5835539423181e-13,2.88844086992457,0.311,0.06,2.39370013920804e-09,7,comt-2
8.62749442380533e-16,2.87969851169362,0.344,0.061,1.30413205710241e-11,7,fbxb-24
6.65996079924014e-20,2.86433527711679,0.344,0.047,1.00671967441314e-15,7,T21E8.4
7.04236428503183e-63,2.86097681103516,0.869,0.089,1.06452378532541e-58,7,C50F2.4
7.35431809763092e-41,2.86018764066035,0.508,0.046,1.11167872363789e-36,7,aat-4
3.68021832072591e-27,2.83536711381264,0.492,0.072,5.56301801360929e-23,7,Y37A1A.3
7.56699132727199e-52,2.82551606885206,0.836,0.116,1.14382640903043e-47,7,flh-1
8.58396569301964e-47,2.7727641607416,1,0.222,1.29755225415685e-42,7,dao-2
8.24374655864842e-48,2.76721401137924,1,0.231,1.24612472980529e-43,7,atz-1
1.77285745237931e-47,2.7658609083836,0.902,0.158,2.67985132501656e-43,7,his-7
1.91165280486855e-45,2.75158362274883,0.918,0.173,2.8896543798393e-41,7,F42F12.3
2.1005622884667e-49,2.74658228573301,0.951,0.172,3.17520995524627e-45,7,his-18
9.95813142339266e-35,2.74513523739188,0.557,0.071,1.50527114596003e-30,7,Y47G6A.31
4.03934858385065e-15,2.74442674335656,0.361,0.071,6.10587931934864e-11,7,cdr-7
3.14623906702753e-11,2.71703568375146,0.295,0.066,4.75585497371882e-07,7,sptf-2
2.82916811119669e-19,2.68136416748153,0.492,0.11,4.27657051688491e-15,7,ZK742.3
3.15801274672154e-47,2.6799344876205,0.918,0.169,4.77365206794428e-43,7,his-1
5.25727339788941e-49,2.67956336921978,0.967,0.185,7.94689446824963e-45,7,his-5
1.32779446913993e-12,2.67477703887861,0.361,0.083,2.00709411955192e-08,7,mis-12
1.59054131191187e-48,2.64997044332369,0.951,0.183,2.40426224708598e-44,7,C07D10.5
3.5762767153912e-55,2.62101749170521,0.852,0.102,5.40589988298533e-51,7,F36A2.3
3.85664696868111e-45,2.60381495175151,1,0.248,5.82970755785837e-41,7,clec-196
1.86429448322631e-55,2.60355280697402,0.984,0.152,2.81806754084488e-51,7,C10A4.3
7.10435565572765e-47,2.59967414346524,0.77,0.103,1.07389440091979e-42,7,bath-10
6.49299577377796e-51,2.59643063534449,0.803,0.099,9.81481241164277e-47,7,T28C6.10
8.0058359495671e-19,2.58966432587774,0.475,0.101,1.21016216213656e-14,7,twk-46
3.61309128851757e-54,2.58789196803026,1,0.176,5.46154879172316e-50,7,gba-3
9.57671411612506e-17,2.57738074969941,0.344,0.057,1.44761610579346e-12,7,zeel-1
1.08237995107195e-36,2.5767333941058,0.754,0.134,1.63612553404035e-32,7,F59D6.1
2.26028307042173e-12,2.57600056436786,0.377,0.099,3.41664388924949e-08,7,Y57G11C.1131
1.52039387999118e-19,2.56234965530845,0.541,0.13,2.29822738899467e-15,7,fbxa-14
1.11859589840115e-47,2.56204498293234,0.902,0.153,1.69086956002318e-43,7,unc-129
1.27015600281913e-48,2.5613168894661,1,0.203,1.91996781386139e-44,7,fbxc-51
1.32604996228642e-11,2.55544654491923,0.295,0.064,2.00445712299216e-07,7,gip-2
2.11989654296384e-15,2.54875946571688,0.426,0.097,3.20443561434414e-11,7,F17A9.5
7.45170765196293e-26,2.53624896055271,0.475,0.069,1.12640012867072e-21,7,dml-1
4.01449256389181e-57,2.48010574297937,0.967,0.143,6.06830695957886e-53,7,nlp-31
4.5742627556531e-46,2.41132255751693,1,0.198,6.91445558144523e-42,7,ttr-52
6.5662674138535e-14,2.37871717295619,0.279,0.044,9.92556982278095e-10,7,lact-5
7.88410862902854e-35,2.3709023458258,0.951,0.272,1.19176186036395e-30,7,R11A5.3
1.32749812730531e-33,2.33402348054692,1,0.371,2.0066461692347e-29,7,cpz-1
4.27780294938748e-13,2.28358522588262,0.393,0.096,6.46632693829411e-09,7,knl-1
1.19418557335576e-09,2.27617109555029,0.344,0.099,1.80513091268456e-05,7,pole-4
1.93815530328594e-22,2.1872803156662,0.459,0.072,2.92971555644702e-18,7,C10C5.3
7.93605285930097e-10,2.18574880131376,0.295,0.071,1.19961375021193e-05,7,ctf-8
8.5210160504833e-54,2.17569803050423,0.803,0.088,1.28803678619106e-49,7,Y82E9BR.17
6.70788985497287e-49,2.15340628034037,0.934,0.15,1.0139646304777e-44,7,ugt-53
3.6965532293123e-31,2.14564971108345,0.82,0.199,5.58770986142847e-27,7,F22B7.9
2.46983422772905e-29,2.1427580801708,1,0.446,3.73340141863523e-25,7,ttr-50
9.49211145411597e-35,2.14222265910048,0.918,0.231,1.43482756740417e-30,7,klo-1
6.00284827165948e-27,2.14143586324115,0.459,0.06,9.07390544744047e-23,7,tba-9
7.63780777748621e-41,2.13533668354804,0.984,0.216,1.15453102364482e-36,7,rnst-2
1.65677569741739e-36,2.1115407208291,0.885,0.215,2.50438214421613e-32,7,cht-1
2.36209017576091e-30,2.10594259480799,1,0.537,3.57053550968019e-26,7,maoc-1
4.35867761086243e-09,2.08320917159063,0.295,0.077,6.58857707657966e-05,7,srh-25
1.21985350527951e-33,2.05413648653933,0.787,0.152,1.84393055858051e-29,7,C14H10.2
7.89421002417723e-08,2.00947097533219,0.295,0.088,0.00119328878725463,7,C09G4.4
5.34358937693509e-18,1.99682419066426,0.393,0.066,8.07736970217508e-14,7,F36H5.4
1.27362344196802e-17,1.95137247112146,0.557,0.136,1.92520919487887e-13,7,chaf-1
2.44793922271616e-25,1.93978471748345,0.672,0.149,3.70030492905774e-21,7,M79.2
2.50144214627126e-07,1.93622437708913,0.311,0.103,0.00378117994830363,7,mcm-6
3.12810307051322e-08,1.91361190133791,0.262,0.067,0.000472844060138779,7,him-10
7.99959375188892e-10,1.900201972846,0.328,0.088,1.20921859153553e-05,7,pcn-1
4.28736557076143e-11,1.89885556614006,0.279,0.055,6.48078179676297e-07,7,jmjd-3.2
2.26247756042135e-22,1.86702183136793,0.574,0.114,3.41996108033292e-18,7,R09F10.8
2.4080949982656e-07,1.86028429661115,0.262,0.073,0.00364007639937828,7,csc-1
2.22702689818658e-09,1.84639135915645,0.443,0.159,3.36637385929883e-05,7,smc-4
7.6807873850893e-13,1.83721758138953,0.41,0.101,1.1610278211301e-08,7,spdl-1
3.3835569456282e-18,1.8289298568121,0.574,0.15,5.11458467901159e-14,7,cyp-13B1
4.97149656383143e-13,1.78899878715982,0.377,0.085,7.5149142058876e-09,7,div-1
5.11190067322332e-12,1.75246500428732,0.393,0.097,7.72714905764438e-08,7,mdf-2
3.89230487205086e-08,1.74773425574794,0.328,0.1,0.000588360804459208,7,mes-4
8.89165673633793e-26,1.69457262315501,1,0.516,1.34406283226484e-21,7,B0416.5
1.86040468894735e-25,1.69355223897324,1,0.556,2.81218772781281e-21,7,apy-1
1.27530371570897e-26,1.67950314902776,1,0.63,1.92774909666567e-22,7,ech-1.2
5.88435849835727e-11,1.67535527876696,0.279,0.055,8.89479630611685e-07,7,C08F1.6
1.81070792740159e-18,1.65979516961317,0.836,0.377,2.73706610306024e-14,7,lsm-7
5.8766158338648e-21,1.64836007585497,0.852,0.364,8.88309249447002e-17,7,dhs-9
8.39379483912225e-13,1.648323354401,0.459,0.127,1.26880602788172e-08,7,C31H2.4
2.20492091823709e-13,1.64145676943937,0.443,0.117,3.33295846000718e-09,7,cyp-13A1
1.40506687204037e-15,1.6280391201863,0.525,0.139,2.12389908377622e-11,7,hcp-6
1.33990546932798e-24,1.5996118968528,1,0.481,2.02540110743617e-20,7,his-62
9.58671853190576e-08,1.59604464580031,0.328,0.101,0.00144912837328287,7,tost-1
3.18482692623171e-22,1.594235864424,0.705,0.163,4.81418438169185e-18,7,cnc-10
1.02539346559745e-07,1.58738532112647,0.328,0.105,0.00154998476259711,7,ttr-35
4.27515870886507e-24,1.57151743465652,0.672,0.142,6.46232990432044e-20,7,ces-2
1.16186078628466e-26,1.56488811337936,0.689,0.135,1.75626876454789e-22,7,T19D7.6
2.52119144502917e-19,1.55327949414283,0.738,0.227,3.81103298830609e-15,7,C54D10.13
5.79344802019852e-06,1.54747903051448,0.311,0.117,0.0875737602733208,7,arrd-11
3.14635184075648e-22,1.53776549619033,0.885,0.355,4.75602544248749e-18,7,cyn-8
5.20067069302798e-22,1.53632240917693,0.557,0.112,7.8613338195811e-18,7,poml-2
6.97294798858848e-22,1.52268030099233,1,0.611,1.05403081795504e-17,7,W02A2.9
1.40398465065177e-19,1.4975138211722,0.902,0.433,2.12226319792521e-15,7,ncbp-2
4.51349643545818e-19,1.49718294064977,0.918,0.498,6.82260121183858e-15,7,gbh-1
1.95313713725116e-21,1.47425730751086,0.984,0.622,2.95236209666885e-17,7,zip-12
2.07791342340183e-17,1.45872878768967,0.902,0.447,3.1409739308142e-13,7,F56H9.2
1.40045176329389e-23,1.45827251379852,0.984,0.415,2.11692288539504e-19,7,F52A8.1
1.51882155118569e-06,1.44705622141084,0.328,0.122,0.0229585065677228,7,mom-5
2.61757297195088e-06,1.44354305912611,0.262,0.083,0.0395672330440095,7,pri-2
3.07032241675282e-08,1.43278404307175,0.328,0.097,0.000464109936516356,7,cbs-1
2.49372834309723e-23,1.42767704876147,1,0.457,3.76951976342577e-19,7,cpl-1
3.56107873938266e-07,1.37726836544516,0.295,0.091,0.00538292662245083,7,mcm-4
5.42279512588162e-19,1.34904560090141,0.918,0.422,8.19709711228266e-15,7,dhs-2
2.38124810129056e-14,1.28787427116637,0.492,0.125,3.59949462991082e-10,7,zen-4
8.53857904691049e-08,1.28309854155151,0.623,0.346,0.00129069160873099,7,mrps-6
2.74512115217207e-07,1.25438996750636,0.377,0.131,0.00414952513362331,7,cdk-1
1.35888406824203e-06,1.24623181560027,0.295,0.093,0.0205408915755466,7,rnr-1
1.56655571551092e-15,1.24568500552896,0.918,0.567,2.3680056195663e-11,7,pqm-1
1.21960640602066e-15,1.24162640761284,0.902,0.501,1.84355704334083e-11,7,serp-1.2
1.66436227399882e-13,1.16312263267438,0.754,0.36,2.51585001337661e-09,7,rpb-4
2.99363228969498e-29,1.15655815033672,0.967,0.294,4.52517456910293e-25,7,W04A8.4
1.42692509440097e-05,1.15260482084744,0.279,0.1,0.21569399726965,7,aspm-1
1.10384432696154e-17,1.13779177762861,0.918,0.46,1.66857108463507e-13,7,T10B5.3
3.59077174870781e-13,1.08916609481551,0.328,0.061,5.42781057534672e-09,7,asm-1
2.04452962716839e-14,1.07528146518507,0.885,0.475,3.09051098442774e-10,7,F30A10.9
7.80030676583353e-12,1.06361754498341,0.754,0.35,1.1790943707234e-07,7,plin-1
3.14421906153591e-14,1.04147550463402,0.934,0.559,4.75280153341768e-10,7,vwa-8
3.65506119646377e-10,1.01963537293612,0.656,0.335,5.52499050457464e-06,7,pdcd-2
8.09587443787224e-11,1.01700202523253,0.869,0.506,1.22377238002877e-06,7,prx-13
0.00662069448669953,-1.08914263845353,0.918,0.714,1,7,vha-17
0.000975369688640126,-1.19143762811052,0.279,0.124,1,7,tbc-12
0.00878201926414397,-1.40117462825861,0.754,0.646,1,7,prdx-2
0.00596006085354693,-1.4782698609154,0.787,0.634,1,7,Y54G2A.52
0.000227270256476817,-1.64485716894988,0.672,0.663,1,7,nrfl-1
1.74363165470744e-05,-2.03558454550162,0.492,0.599,0.263567360925577,7,gpa-17
0.00981493208901154,-2.03969426043532,0.721,0.634,1,7,nlt-1
2.11214202096824e-05,-2.32793623696074,0.23,0.475,0.319271387889559,7,cgt-1
3.33038906763713e-05,-2.38464247321766,0.656,0.646,0.503421611464028,7,gdh-1
3.20242264780266e-05,-2.62199978517342,0.246,0.464,0.48407820744185,7,mans-2
0.00256762710038231,-2.76190525073244,0.115,0.279,1,7,F49E12.10
3.17713594632748e-07,-2.81012221209703,0.902,0.75,0.00480255869646862,7,act-5
4.7546340296594e-06,-3.02496724958672,0.23,0.504,0.0718710479923314,7,his-35
1.77442562418027e-07,-3.03625515529819,0.262,0.539,0.00268222177351089,7,ile-1
0.00416958998491342,-3.10574427275972,0.311,0.429,1,7,ZC204.12
7.56713559602317e-05,-3.12037924405011,0.049,0.284,1,7,aex-5
1.23159816796534e-07,-3.18345129988017,0.23,0.521,0.0018616837906964,7,M01G12.9
5.26403739303487e-07,-3.25375389035247,0.082,0.405,0.00795711892331151,7,lmp-2
0.00157960482399192,-3.25848488903977,0.361,0.465,1,7,VF13D12L.3
2.27694429193869e-05,-3.30032934078219,0.246,0.482,0.344182899169453,7,gst-5
1.70530079810846e-06,-3.35079083598007,0.148,0.441,0.0257773268642075,7,itr-1
1.6373151523189e-05,-3.36437328040877,0.082,0.344,0.247496558424525,7,W02B12.1
0.00701978359835863,-3.50599675076079,0.18,0.323,1,7,hil-7
2.09618178670752e-05,-3.6785542844882,0.066,0.319,0.316858838878709,7,slc-17.6
5.11109680534703e-10,-3.74242545425617,0.115,0.519,7.72593393096257e-06,7,ampd-1
6.79604627796654e-06,-3.94417410008795,0.016,0.283,0.102729035537742,7,C01H6.4
0.000701675718557715,-3.988225913956,0.066,0.257,1,7,rig-4
2.87045944513222e-06,-4.56543780787198,0.016,0.297,0.0433898649726186,7,ptr-24
2.53632407086458e-07,-4.61408610308296,0.016,0.342,0.00383390746551891,7,T05C3.6
3.22205867126967e-05,-4.72111470220454,0.033,0.272,0.487046388749124,7,oac-14
1.02667108854055e-07,-4.96222753071387,0.033,0.373,0.0015519160174379,7,rfip-1
1.03181206669404e-05,-5.04805674638103,0.016,0.273,0.15596871200147,7,endu-2
6.96107575553591e-12,-5.11222355527569,0.148,0.573,1.05223621120681e-07,7,ifd-2
2.76501622396452e-08,-5.48116861982961,0.016,0.378,0.000417959852414476,7,M28.8
1.57310239488729e-15,-5.69468825226176,0.164,0.656,2.37790158011163e-11,7,ttr-41
6.43600517911447e-07,-5.82001824400624,0,0.302,0.00972866542874943,7,cbl-1
2.04278879873213e-09,-5.87579607378799,0.016,0.414,3.08787954816348e-05,7,C12D12.1
1.01604157969324e-07,-5.89643319560371,0.016,0.354,0.00153584845186431,7,T01D3.6
1.28856720517457e-06,-5.98244622749415,0.016,0.308,0.0194779818734189,7,C18A11.3
1.59133989117444e-09,-6.34898068826127,0.016,0.415,2.40546937949928e-05,7,gst-36
3.46868791830612e-06,-6.41424216027033,0.016,0.291,0.0524326865731153,7,cpr-9
2.50159662584024e-08,-6.64920809170775,0.016,0.373,0.00037814134596201,7,T16G12.1
6.02713984351545e-06,-6.77914150709967,0,0.261,0.0911062458745796,7,lys-4
6.21825831327035e-08,-6.84223819402795,0,0.343,0.000939951926633946,7,mct-4
1.21868274140926e-08,-6.86941524962008,0.049,0.415,0.000184216083191424,7,asp-6
8.7178902744857e-07,-6.91444160513001,0,0.297,0.0131779629389126,7,ctsa-4.2
8.19933428612587e-10,-6.95993118367021,0.016,0.426,1.23941137069079e-05,7,R09H10.5
5.69574963000256e-07,-7.00262623014389,0,0.304,0.00860969514071187,7,ttr-44
3.32106818826535e-11,-7.00669154572252,0.016,0.472,5.0201266733819e-07,7,gst-4
2.81097919362921e-08,-7.08958030004483,0,0.356,0.000424907614908991,7,clec-83
6.33411585504765e-11,-7.12728931347678,0.049,0.487,9.57464952649002e-07,7,irg-7
7.57473031935985e-14,-7.17603044952914,0.098,0.591,1.14499623507443e-09,7,Y119D3B.21
6.29560457882013e-11,-7.26740475873822,0,0.448,9.5164358813445e-07,7,Y16B4A.2
1.03156182684737e-10,-7.38334557355443,0.016,0.455,1.55930885746248e-06,7,Y39G8B.9
4.73780271361769e-07,-7.418011908998,0,0.308,0.0071616625819045,7,F28B4.3
5.8263871858225e-09,-7.51999810098862,0,0.381,8.80716687008929e-05,7,ZK1320.2
1.20991439222997e-09,-7.5683498135581,0,0.405,1.82890659529482e-05,7,Y51F10.7
2.53251342343785e-10,-7.65674672820768,0,0.428,3.82814729086866e-06,7,T19D12.1
7.56212914304937e-08,-7.79002315029572,0,0.34,0.00114309144126334,7,clec-63
3.3211408055046e-06,-7.8715186926769,0.016,0.291,0.0502023644160076,7,ctsa-1.2
2.70950374746159e-11,-8.01219992129871,0.016,0.472,4.09568586466294e-07,7,ctsa-2
4.29556264482042e-10,-8.12130252474137,0,0.421,6.49317249391055e-06,7,ctsa-3.1
8.84325965807991e-09,-8.16161560965656,0,0.375,0.000133674712991536,7,dod-19
6.29560346934689e-11,-8.31501619463857,0,0.448,9.51643420426477e-07,7,clec-17
3.80646588262523e-15,-8.56922079741465,0.016,0.578,5.75385382817629e-11,7,spp-5
6.8104552073385e-11,-8.60654829386326,0,0.447,1.02946840914129e-06,7,T25C12.3
2.47037957165665e-14,-8.85539498613203,0.016,0.558,3.73422576051619e-10,7,nep-17
7.0017627522162e-15,-8.88276132383352,0.033,0.581,1.058386457625e-10,7,asp-3
2.3872559247798e-15,-9.11944442290012,0.082,0.616,3.60857605589714e-11,7,asp-1
8.64217254587354e-18,-9.51906869432283,0.049,0.656,1.30635080203424e-13,7,lec-9
0.00158161730187591,1.83242993496725,0.207,0.532,1,8,hif-1
1.76882617677093e-07,1.72925162727786,0.069,0.468,0.00267375764880694,8,drap-1
0.000594247225765663,1.59897247054144,0.121,0.392,1,8,plin-1
6.86000342643606e-06,1.54386256879079,0.121,0.508,0.103695811794007,8,apm-1
0.00015569027534229,1.47318093014331,0.155,0.492,1,8,hpk-1
4.2248540249248e-05,1.46513259499655,0.655,0.48,0.638628934407633,8,cpl-1
1.20454754176652e-13,1.45660396568329,0.897,0.454,1.82079406413427e-09,8,ttr-50
3.66816707591718e-07,1.3548919822463,0.155,0.631,0.00554480135195642,8,C37C3.2
5.67592601398663e-07,1.35368367129164,0.103,0.523,0.00857972976274218,8,T23D8.3
0.000336929462610332,1.33261481553911,0.121,0.417,1,8,spat-3
0.000122923820153511,1.2424516427312,0.207,0.608,1,8,hel-1
5.56808526166088e-07,1.23919766903806,0.052,0.419,0.00841671768152658,8,C07A12.7
2.36244600198163e-06,1.19645483110238,0.121,0.528,0.0357107337659543,8,nduf-9
1.87317748693271e-06,1.1923152978725,0.086,0.452,0.0283149508924749,8,vps-2
0.00298775574540201,1.19117718151595,0.259,0.618,1,8,top-1
0.00131276614385853,1.11168194856457,0.19,0.492,1,8,utp-20
6.98370438256713e-07,1.0692293935295,0.086,0.479,0.0105565675446885,8,sod-2
3.39347264273084e-07,1.03523193987567,0.155,0.609,0.00512957324675194,8,nduf-11
4.73365501817148e-07,1.03214717432277,0.069,0.456,0.00715539292546801,8,gtbp-1
5.86629794927224e-08,-1.00361734110557,0.069,0.487,0.000886749598011991,8,ncbp-2
1.23137286918719e-07,-1.00429993728573,0.052,0.444,0.00186134322906336,8,rsp-8
3.20374327883867e-10,-1.00919127610511,0.086,0.593,4.84277834029253e-06,8,cyn-1
7.07790769084641e-08,-1.0123468083246,0.086,0.512,0.00106989652654834,8,his-35
4.09576607647176e-10,-1.02938476645684,0.069,0.564,6.19116000119472e-06,8,dlc-1
4.32384846350477e-08,-1.03085972243487,0.052,0.451,0.000653592933743381,8,xdh-1
7.69843634604398e-09,-1.03154266316205,0.069,0.514,0.000116369563806801,8,gcs-1
