,p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
Y102A11A.3.3,4.01E-26,1.18774318,0.925,0.373,5.47E-22,7,Y102A11A.3
lys-8.5,6.40E-26,1.447088849,1,0.417,8.73E-22,7,lys-8
zig-9.5,6.52E-26,1.199871851,0.985,0.383,8.90E-22,7,zig-9
R09H10.5.5,7.95E-26,1.415445532,1,0.415,1.08E-21,7,R09H10.5
Y22D7AL.15.5,8.04E-26,1.249793019,0.91,0.322,1.10E-21,7,Y22D7AL.15
ugt-62.5,9.58E-26,1.211237813,1,0.432,1.31E-21,7,ugt-62
VF13D12L.3.3,1.20E-25,1.373348164,0.985,0.475,1.63E-21,7,VF13D12L.3
sams-1,1.54E-25,1.39470264,0.94,0.376,2.10E-21,7,sams-1
T16G12.1.3,2.00E-25,1.356017972,0.97,0.353,2.73E-21,7,T16G12.1
C29F3.7.6,3.66E-25,1.480160675,1,0.422,4.99E-21,7,C29F3.7
E04D5.5.1,8.60E-25,1.292978354,0.627,0.142,1.17E-20,7,E04D5.5
F09B12.3.3,8.63E-25,1.307673525,1,0.609,1.18E-20,7,F09B12.3
vha-6.4,1.21E-24,1.298787447,1,0.506,1.65E-20,7,vha-6
msra-1.3,1.68E-24,1.724582846,0.925,0.544,2.29E-20,7,msra-1
pcp-3.6,3.34E-24,1.14639379,1,0.371,4.55E-20,7,pcp-3
T19C9.8,3.80E-24,1.009675606,0.552,0.108,5.18E-20,7,T19C9.8
mtrr-1,4.44E-24,1.008826747,0.866,0.342,6.06E-20,7,mtrr-1
gtl-1.3,4.98E-24,1.093113833,0.985,0.428,6.79E-20,7,gtl-1
hum-4.5,6.84E-24,1.01257213,0.881,0.296,9.33E-20,7,hum-4
T19D12.1.5,9.77E-24,1.231271888,1,0.396,1.33E-19,7,T19D12.1
gfi-1.4,3.62E-23,1.041376118,1,0.413,4.93E-19,7,gfi-1
vha-13.2,4.09E-23,1.243449276,1,0.689,5.58E-19,7,vha-13
F41G3.18.2,4.15E-23,1.117431394,0.91,0.41,5.66E-19,7,F41G3.18
