"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"C35E7.5.4",9.55714723736941e-06,-1.13534264657879,0.045,0.293,0.130302145434294,"5","C35E7.5"
"C49C8.5.3",1.05290292206326e-05,-1.95463761619398,0.242,0.463,0.143552784394105,"5","C49C8.5"
"F37H8.5.4",1.18941171109246e-05,-1.17958582377571,0.091,0.338,0.162164392690346,"5","F37H8.5"
"inx-2.5",1.3876393258473e-05,-1.16322410436363,0.061,0.303,0.18919074568602,"5","inx-2"
"clec-83.5",1.39855537697206e-05,-1.69628041821215,0.258,0.449,0.190679040096371,"5","clec-83"
"B0228.7.1",1.41305101509036e-05,-1.10439349092345,0.591,0.677,0.192655375397419,"5","B0228.7"
"clec-266.5",1.45018049354381e-05,-4.61381908700067,0.258,0.463,0.197717608489763,"5","clec-266"
"his-60.4",3.08451959664554e-05,-1.20883699405295,0.061,0.29,0.420543401806653,"5","his-60"
"ftn-2.2",3.39531515997443e-05,-2.23282086309226,0.712,0.747,0.462917268910914,"5","ftn-2"
"cpr-9.3",3.50785044025399e-05,-1.62279607141545,0.152,0.387,0.478260329024228,"5","cpr-9"
"ttr-44.3",3.74325760507668e-05,-1.51496483263656,0.167,0.387,0.510355741876155,"5","ttr-44"
"C17F4.7.2",4.10319630308723e-05,-2.29583193520709,0.545,0.635,0.559429783962913,"5","C17F4.7"
"his-1.4",4.14820410845136e-05,-1.02386212863946,0.045,0.266,0.565566148146259,"5","his-1"
"F54E2.1.3",4.71664220795167e-05,1.22969912781141,0.712,0.409,0.643066998632131,"5","F54E2.1"
"F54D5.4.3",4.94733689876552e-05,-1.09460754015278,0.091,0.312,0.674519912777691,"5","F54D5.4"
"asp-6.3",4.96933839385758e-05,-2.68803049245354,0.333,0.486,0.677519596618543,"5","asp-6"
"C33G3.4.5",5.28100779788502e-05,-2.28133129536532,0.197,0.39,0.720012603163643,"5","C33G3.4"
"epi-1.5",5.40415380055785e-05,-1.961155166795,0.152,0.358,0.736802329168057,"5","epi-1"
"lam-1.5",6.48238977368011e-05,-1.65579154690391,0.227,0.409,0.883809021743547,"5","lam-1"
"ZK1128.7.2",8.25347454647824e-05,-1.04814691103332,0.424,0.535,1,"5","ZK1128.7"
"T12G3.4.4",8.9880336719214e-05,-1.16146976821804,0.182,0.381,1,"5","T12G3.4"
"calu-1.4",9.22564898665401e-05,-1.12710302492161,0.288,0.467,1,"5","calu-1"
"C31C9.2.4",0.000103707315989525,-1.26268145780861,0.136,0.349,1,"5","C31C9.2"
"ZK1320.3.3",0.000108824437501838,-1.02459095060872,0.076,0.29,1,"5","ZK1320.3"
"his-18.4",0.000111184724900799,-1.06479646866371,0.061,0.268,1,"5","his-18"
"ent-2.5",0.000164047598860404,-1.44629813083476,0.242,0.427,1,"5","ent-2"
"hsp-70.5",0.000170790964751231,-1.64397635276115,0.091,0.298,1,"5","hsp-70"
"lam-3.5",0.000181005883135698,-1.53543258212245,0.242,0.427,1,"5","lam-3"
"hmg-1.1.4",0.000201833749734877,-1.36590275767613,0.53,0.648,1,"5","hmg-1.1"
"ifc-2.4",0.000260288021248479,-1.19607406606356,0.152,0.336,1,"5","ifc-2"
"irg-7.4",0.000327053197250955,-2.43660389204513,0.636,0.605,1,"5","irg-7"
"F46E10.2.5",0.000334104136054171,-3.38343767400632,0.379,0.479,1,"5","F46E10.2"
"lys-4.3",0.000392287084108494,-1.27631492352737,0.136,0.33,1,"5","lys-4"
"C50F4.1.2",0.000441247712237542,-1.54211423598109,0.394,0.503,1,"5","C50F4.1"
"EEED8.2.3",0.000519097069945462,-1.58095311090044,0.394,0.505,1,"5","EEED8.2"
"nlp-31.4",0.000535454160018861,-3.42966754481252,0.076,0.253,1,"5","nlp-31"
"pmt-2.1",0.000572187951673518,-1.10192582321795,0.152,0.325,1,"5","pmt-2"
"ugt-17.4",0.000615587814377035,-1.34762583772515,0.364,0.462,1,"5","ugt-17"
"ttr-50.5",0.000636306855252782,-5.2759958863282,0.5,0.554,1,"5","ttr-50"
"R11A5.3.5",0.000736811679615506,-2.25245283889766,0.227,0.389,1,"5","R11A5.3"
"C06A8.8.4",0.000783993750421875,-1.02704927263389,0.152,0.32,1,"5","C06A8.8"
"cyn-6.4",0.000808883029731875,-1.9310729714072,0.455,0.551,1,"5","cyn-6"
"cht-1.3",0.000991334701158406,-2.01310209420923,0.152,0.325,1,"5","cht-1"
"htz-1.5",0.00102996652062217,-1.17111967618687,0.455,0.57,1,"5","htz-1"
"folt-2.4",0.00175204622692721,-1.63944190493416,0.152,0.311,1,"5","folt-2"
"rmd-2.2",0.00231015957778367,-1.5305894089269,0.788,0.742,1,"5","rmd-2"
"clec-50.3",0.00240018933384555,-1.93633807492793,0.273,0.387,1,"5","clec-50"
"asp-5.3",0.00250310410595756,-2.09213269113028,0.727,0.596,1,"5","asp-5"
"cest-17.5",0.00251688946224789,-1.18650499775042,0.455,0.537,1,"5","cest-17"
"T25C12.3.4",0.00274980424613401,-1.9167039896173,0.561,0.548,1,"5","T25C12.3"
"ret-1.5",0.00338676754758771,-1.30558157649695,0.758,0.747,1,"5","ret-1"
"R09H10.5.4",0.00429951997303728,-1.38176263528471,0.53,0.548,1,"5","R09H10.5"
"T16G12.13.4",0.00581382391791311,-1.0497375233485,0.288,0.373,1,"5","T16G12.13"
"pmp-5.4",0.00601964059098205,-1.03632209038561,0.758,0.771,1,"5","pmp-5"
"ugt-23.3",0.00838434490532492,-1.12520936627227,0.53,0.565,1,"5","ugt-23"
