"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"cpz-11",4.29175937622345e-40,2.26614079216179,1,0.384,5.85138473354305e-36,"5","cpz-1"
"clec-2661",7.39896558977863e-40,2.30088500179969,1,0.388,1.00877496851042e-35,"5","clec-266"
"cth-1",7.50126368716349e-40,1.04170168923934,0.76,0.134,1.02272229110787e-35,"5","cth-1"
"cyn-61",1.09236644377044e-39,2.25975544038198,0.987,0.431,1.48933240943662e-35,"5","cyn-6"
"C06A8.8",1.50547176632908e-39,1.56141727265745,0.88,0.216,2.05256020621307e-35,"5","C06A8.8"
"inx-2",2.41846292212909e-39,1.28745770479259,0.96,0.234,3.29733234803081e-35,"5","inx-2"
"T12B3.3",2.53697319475954e-39,1.37080577346972,0.947,0.324,3.45890925373515e-35,"5","T12B3.3"
"F37H8.5",4.67759709170719e-39,1.39452954829442,0.907,0.217,6.37743587483358e-35,"5","F37H8.5"
"acs-14",4.97038941358987e-39,1.49747585330666,0.973,0.332,6.77662892648842e-35,"5","acs-14"
"his-1",6.59924917111001e-39,1.37239266599337,0.893,0.205,8.99741631989139e-35,"5","his-1"
"idh-2",1.43561021216299e-38,1.28961607095856,0.973,0.329,1.95731096326303e-34,"5","idh-2"
"ent-21",2.63653752999893e-38,1.62522117088777,1,0.328,3.59465526840054e-34,"5","ent-2"
"epi-11",2.72295692170079e-38,1.59641168699483,0.987,0.275,3.71247946704686e-34,"5","epi-1"
"T20B3.1",6.04713309383683e-38,1.14931265695736,0.88,0.222,8.24466126013713e-34,"5","T20B3.1"
"his-6",6.42038180154222e-38,1.02209749148432,0.933,0.226,8.75354854822267e-34,"5","his-6"
"his-7",8.42820232248468e-38,1.03928397538375,0.853,0.182,1.14910110464756e-33,"5","his-7"
"his-64",1.13720389553039e-37,1.29259228186409,0.973,0.249,1.55046379116613e-33,"5","his-64"
"C35E7.5",1.31425090039333e-37,1.19685221361288,0.947,0.226,1.79184967759627e-33,"5","C35E7.5"
"ttr-501",5.64157401341897e-37,2.3715746129941,1,0.481,7.69172200989543e-33,"5","ttr-50"
"igcm-3",8.64108848006217e-37,1.20868919631137,0.96,0.269,1.17812600337168e-32,"5","igcm-3"
"T16G12.131",8.91978563151348e-37,1.12948456444416,0.973,0.255,1.21612357300055e-32,"5","T16G12.13"
"elt-7",4.12693352608016e-36,1.50078883978092,0.973,0.383,5.62666116945769e-32,"5","elt-7"
"klo-11",1.81478838277789e-35,1.34807152380915,0.893,0.255,2.47428248107938e-31,"5","klo-1"
"nhr-178",2.1468737422352e-35,1.88269849239045,0.68,0.141,2.92704766016347e-31,"5","nhr-178"
"C54D10.131",2.60879080294087e-35,1.02366890596167,0.92,0.241,3.55682538072958e-31,"5","C54D10.13"
"lam-11",3.2747005943778e-35,1.42138838422363,1,0.332,4.46472679037469e-31,"5","lam-1"
"T12G3.2",4.48749538056585e-35,1.3521236790531,0.92,0.318,6.11825120186348e-31,"5","T12G3.2"
"his-60",1.23671461140038e-34,1.01747283247275,0.933,0.236,1.68613670118328e-30,"5","his-60"
"inx-3",1.4357376202959e-34,1.15877319943374,0.987,0.265,1.95748467151144e-30,"5","inx-3"
"C17E4.20",4.74517941449057e-34,1.16001723505012,0.933,0.275,6.46957761371644e-30,"5","C17E4.20"
"ugt-231",6.63679147413241e-34,1.51683299131393,1,0.427,9.04860149583213e-30,"5","ugt-23"
"pmp-21",5.72728103520818e-33,1.51219590928057,0.973,0.446,7.80857496340283e-29,"5","pmp-2"
"R11A5.31",7.05331771527095e-33,2.42303686612289,0.88,0.28,9.61649337300041e-29,"5","R11A5.3"
"nhr-232",7.79401171776435e-33,1.456963354228,0.907,0.325,1.06263555759999e-28,"5","nhr-232"
"fgt-11",1.04732689736327e-32,1.33752822661984,0.973,0.392,1.42792549186509e-28,"5","fgt-1"
"ZK550.61",1.39557634813532e-32,1.68673993786392,0.987,0.611,1.90272879304769e-28,"5","ZK550.6"
"ech-1.21",1.66874105863742e-32,1.66690630442558,0.987,0.696,2.27516155934626e-28,"5","ech-1.2"
"C26F1.1",1.95890197820185e-32,1.68226892023599,1,0.658,2.6707669570804e-28,"5","C26F1.1"
"F07H5.131",2.99382277881558e-32,1.72131398437154,0.987,0.621,4.08177797663716e-28,"5","F07H5.13"
"ZK899.21",1.12612138366202e-31,1.17975358168166,0.987,0.389,1.5353538944848e-27,"5","ZK899.2"
"lmp-11",1.21637127516424e-31,1.52607916617407,1,0.765,1.65840059655892e-27,"5","lmp-1"
"maoc-1",1.32784552686883e-31,1.63239808975398,0.973,0.59,1.81038459133297e-27,"5","maoc-1"
"lect-2",3.04971193976148e-31,1.23043134851441,0.92,0.28,4.1579772586708e-27,"5","lect-2"
"dao-5",7.58118978303863e-31,1.22237279128704,1,0.652,1.03361941501949e-26,"5","dao-5"
