"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"his-72",1.25275146927061e-08,-1.48944662483728,0.762,0.739,0.000167993972029189,"4","his-72"
"mig-6.3",1.61730690929941e-08,-2.22902615795449,0.013,0.318,0.00021688085653705,"4","mig-6"
"dao-2.3",1.92758613925774e-08,-3.42464104566863,0.013,0.313,0.000258489301274462,"4","dao-2"
"hsp-90.1",2.3151992480876e-08,-1.42451512074031,0.938,0.839,0.000310468219168548,"4","hsp-90"
"hbl-1.1",2.39508653668578e-08,-1.11216179010483,0.013,0.31,0.000321181104569563,"4","hbl-1"
"T12G3.4.2",3.62865127314486e-08,-1.20724320126983,0.013,0.304,0.000486602135728726,"4","T12G3.4"
"gln-3.2",5.45451678586807e-08,-2.24612292775802,0.762,0.712,0.000731450700984909,"4","gln-3"
"rnst-2.3",6.16475512490002e-08,-1.46340963150228,0,0.282,0.000826693662249093,"4","rnst-2"
"chdp-1.1",7.42764132178807e-08,-1.76189756040638,0.188,0.456,0.000996046701251781,"4","chdp-1"
"epi-1.3",1.0393638066507e-07,-1.87658882687068,0.025,0.303,0.00139378686471859,"4","epi-1"
"clec-266.2",1.0396005500767e-07,-4.94165699100748,0.175,0.436,0.00139410433765286,"4","clec-266"
"dif-1",1.11753279704652e-07,-1.42324854745036,0.5,0.614,0.00149861148083938,"4","dif-1"
"ttr-52.1",1.24114322835393e-07,-1.16391741082963,0,0.272,0.00166437306922262,"4","ttr-52"
"eef-1A.2.1",1.25390369865728e-07,-1.20272689305572,0.925,0.821,0.00168148485989941,"4","eef-1A.2"
"math-27.1",1.26226218626032e-07,-1.1283979503574,0.125,0.405,0.00169269359177508,"4","math-27"
"Y105E8B.9",1.30863709728591e-07,-1.41219385626334,0.212,0.477,0.0017548823474604,"4","Y105E8B.9"
"lam-2.3",1.58805034462264e-07,-1.41299359930338,0.025,0.297,0.00212957551213896,"4","lam-2"
"T28H10.3",1.8100471846365e-07,-1.40739871808146,0.95,0.799,0.00242727327459754,"4","T28H10.3"
"C17E4.20",2.23997038622985e-07,-1.01158505001638,0,0.263,0.00300380028793422,"4","C17E4.20"
"W07E11.1.2",2.68443972881931e-07,-1.19779771904256,0.138,0.4,0.0035998336763467,"4","W07E11.1"
"Y34F4.5",3.73827275704089e-07,-1.00286790910823,0.537,0.629,0.00501302376719183,"4","Y34F4.5"
"ent-2.2",3.88026402879943e-07,-1.78701183644346,0.1,0.362,0.00520343406262004,"4","ent-2"
"lect-2.1",4.49004763879608e-07,-1.2401454390804,0.062,0.323,0.00602115388362555,"4","lect-2"
"F46H5.3.1",4.55719242616411e-07,-1.54033549452321,0.438,0.581,0.00611119504348607,"4","F46H5.3"
"F07H5.13.2",4.60581524176524e-07,-2.16721475408281,0.537,0.612,0.00617639823920719,"4","F07H5.13"
"clec-196.3",4.98489669241924e-07,-2.88897500047653,0.038,0.294,0.0066847464645342,"4","clec-196"
